# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Jul 2021
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2021-02).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
33 0 -0.0070630        NaN  0.0903959        NaN  0.0983327        NaN -0.0337673        NaN  0.0110632        NaN -0.0352461        NaN -0.0080635        NaN -0.0118893        NaN -0.0309598        NaN  0.0112871        NaN -0.0065935        NaN -0.0118084        NaN  0.0013397        NaN -0.0011659        NaN -0.0008061        NaN -0.0034385        NaN  0.0008447        NaN  0.0001680        NaN -0.0000956        NaN  0.0003162        NaN -0.0006544        NaN  0.0004495        NaN -0.0026321        NaN -0.0002732        NaN  0.0063708        NaN  0.0101659        NaN  0.0224466        NaN  0.0035067        NaN -0.0046053        NaN -0.0090708        NaN  0.0011374        NaN -0.0002088        NaN  0.0018151        NaN -0.0011138        NaN -0.0018683        NaN  0.0003915        NaN -0.0039930        NaN  0.0011229        NaN
33 1  0.0272041  0.0880821  0.0754444 -0.0518618  0.0038423  0.0164281 -0.1419898 -0.0064805 -0.0391006 -0.1849064 -0.0482217  0.0456898 -0.0023214  0.0239651 -0.0252376  0.0065550 -0.0035844 -0.0069863  0.0843129 -0.0074049  0.0184142  0.0788910 -0.0056321 -0.0105236 -0.0014825 -0.0008043  0.0015971  0.0024499  0.0028567 -0.0014263 -0.0013519 -0.0006641  0.0005854 -0.0008725  0.0001756  0.0032600  0.0007148  0.0010043  0.0013009 -0.0020308 -0.0017220  0.0018120  0.0006814  0.0002374 -0.0007351  0.0017337  0.0006931 -0.0024135 -0.0028878 -0.0073011  0.0187769 -0.0040538 -0.0006236  0.0007334  0.0202658 -0.0017211  0.0086634  0.0315201 -0.0153873  0.0002309  0.0000125  0.0004406 -0.0006636  0.0010646 -0.0004147  0.0006947  0.0006027  0.0000237 -0.0010003  0.0010541  0.0005605 -0.0015773  0.0015158  0.0031602 -0.0003402  0.0003862
33 2  0.0021541 -0.0091113 -0.1947670 -0.4670210 -0.0177522  0.0213407  0.0192319 -0.0226141  0.0090751  0.0052867  0.1689492  0.3951021  0.0084103 -0.0036569 -0.0482859 -0.0216921  0.0027162 -0.0031746 -0.0024273  0.0066743  0.0077237 -0.0025324 -0.1135969 -0.1588411 -0.0033391  0.0097521  0.0003937 -0.0005934  0.0011762  0.0006212  0.0008067  0.0022650 -0.0028018 -0.0029474  0.0008743 -0.0001691 -0.0036777  0.0018959 -0.0013405 -0.0003402  0.0003043 -0.0013876  0.0004733 -0.0004517  0.0027393  0.0008525 -0.0016385 -0.0002468 -0.0070749 -0.0016256  0.0618388  0.0560838 -0.0078208  0.0004205  0.0017767  0.0010244  0.0052561 -0.0024981 -0.0762285 -0.0750644 -0.0015830  0.0051296  0.0012844  0.0003090 -0.0026539 -0.0009209  0.0007888 -0.0002489  0.0011862  0.0059621 -0.0013507 -0.0002802  0.0073504 -0.0044233 -0.0003216 -0.0001976
33 3  0.0611988  0.1030722  0.0188768 -0.0077904  0.0042423  0.0041789  0.0362209  0.0183096 -0.0583800 -0.0871461 -0.0404350 -0.0382032 -0.0011098 -0.0099695  0.0117476  0.0081555 -0.0029225 -0.0034997 -0.0158338 -0.0050151  0.0263747  0.0244486  0.0214890  0.0122250 -0.0016036 -0.0017648 -0.0024112 -0.0054512 -0.0014649 -0.0002638  0.0009892 -0.0005891  0.0014133  0.0004897  0.0024030  0.0058997  0.0001713  0.0001589 -0.0012374  0.0001648 -0.0000514 -0.0006218 -0.0002945  0.0002939 -0.0009228 -0.0009452 -0.0023298 -0.0015959 -0.0050487  0.0025007 -0.0112065  0.0009404  0.0007817  0.0002947 -0.0099467 -0.0033323  0.0028395 -0.0143762  0.0157736  0.0023053  0.0000343 -0.0015393  0.0014589  0.0000862  0.0002617 -0.0007179 -0.0003609 -0.0000357  0.0004156  0.0000108 -0.0018890  0.0000494  0.0000191 -0.0022939 -0.0000523  0.0002384
34 0  0.0015002        NaN -0.0408347        NaN  0.0099033        NaN -0.1358058        NaN -0.0360434        NaN -0.0296555        NaN  0.0007658        NaN  0.0221573        NaN -0.0016595        NaN  0.0367373        NaN  0.0116976        NaN  0.0222567        NaN  0.0000838        NaN  0.0028855        NaN  0.0011009        NaN -0.0011244        NaN  0.0005292        NaN -0.0020320        NaN  0.0000987        NaN -0.0006989        NaN  0.0000022        NaN  0.0002798        NaN  0.0008983        NaN  0.0008064        NaN  0.0003182        NaN -0.0096478        NaN  0.0003454        NaN -0.0174822        NaN  0.0042677        NaN  0.0159548        NaN  0.0005143        NaN  0.0000616        NaN -0.0014698        NaN -0.0001656        NaN -0.0003842        NaN -0.0000512        NaN  0.0004057        NaN -0.0000068        NaN
34 1 -0.0028929 -0.0121493 -0.1120692 -0.0594500  0.0314827 -0.0030107  0.0216380 -0.0196867  0.0077113  0.0023840  0.0749117  0.1971886  0.0096135 -0.0034738  0.0055252 -0.0291069 -0.0250343  0.0166698 -0.0066444  0.0057293 -0.0005399  0.0044129 -0.0655189 -0.0961745 -0.0132070  0.0112880  0.0000110  0.0010243  0.0006448  0.0000413 -0.0044478  0.0002250 -0.0007524 -0.0019811  0.0006170  0.0004197  0.0001243 -0.0023201  0.0001317  0.0004952 -0.0040157 -0.0040539  0.0021435 -0.0003383 -0.0011101  0.0012780 -0.0001513  0.0007890 -0.0070728 -0.0016329  0.0279076  0.0303896 -0.0140690  0.0061434  0.0065561  0.0016421  0.0038805 -0.0002534 -0.0359805 -0.0562075  0.0011679 -0.0042688  0.0001261 -0.0008876 -0.0008777 -0.0029053  0.0002240 -0.0000967  0.0021847  0.0014436 -0.0001173  0.0006475  0.0043287  0.0034081 -0.0012145 -0.0006933
34 2  0.0792728  0.3233665 -0.0165039 -0.0590098  0.0025299  0.0269925  0.0189760  0.0005910 -0.0657003 -0.1627741 -0.0184653 -0.0263822  0.0078521 -0.0493793 -0.0147402  0.0461068 -0.0026396 -0.0102652  0.0012782  0.0102625  0.0381654  0.0549566 -0.0164552  0.0415326 -0.0007269 -0.0005529 -0.0007107 -0.0106621 -0.0012475 -0.0018433  0.0018358 -0.0007697  0.0004965 -0.0007555  0.0010929  0.0047288 -0.0001579  0.0004913  0.0000985 -0.0005385 -0.0000439  0.0010327 -0.0004269  0.0001839 -0.0002667  0.0003710 -0.0002550 -0.0023558 -0.0168348 -0.0030859  0.0191960 -0.0248800 -0.0012071 -0.0038724  0.0137999 -0.0013276  0.0185752 -0.0035730 -0.0137122  0.0352763 -0.0003639 -0.0005048  0.0004194  0.0007536  0.0031354  0.0003705 -0.0001146  0.0000425  0.0007083  0.0000934 -0.0005475 -0.0011950 -0.0004391 -0.0054384 -0.0003237  0.0002950
34 3 -0.0205049 -0.0012358 -0.0850660 -0.2899265 -0.0272491  0.0024484  0.0135530 -0.0180279  0.0078916 -0.0106033  0.1223964  0.2370586  0.0039902  0.0046926 -0.0168389  0.0399194  0.0119984 -0.0005590 -0.0023884  0.0102488  0.0059708  0.0050687 -0.0894372 -0.0549209  0.0056193  0.0003118 -0.0008089  0.0014334 -0.0000803 -0.0006751  0.0022851  0.0002738 -0.0031141 -0.0018671  0.0005110 -0.0013322  0.0010002 -0.0003515  0.0010980 -0.0003969  0.0008768 -0.0017751 -0.0008932  0.0004406 -0.0012398 -0.0002217  0.0010550  0.0000371 -0.0079038  0.0034263  0.0498719  0.0042037  0.0034887  0.0007632 -0.0037916  0.0013039  0.0036037  0.0018444 -0.0565887  0.0052903  0.0005976 -0.0003483 -0.0009525  0.0003898  0.0016884  0.0002612 -0.0003702  0.0000007 -0.0012871 -0.0035883  0.0010544 -0.0002412  0.0007669  0.0033844  0.0003823  0.0002825
35 0 -0.0100654        NaN -0.0073006        NaN  0.0809346        NaN -0.0414913        NaN  0.0163364        NaN -0.0203369        NaN -0.0051589        NaN -0.0253971        NaN -0.0310320        NaN  0.0167403        NaN -0.0083240        NaN -0.0255862        NaN -0.0056406        NaN -0.0006066        NaN  0.0011442        NaN -0.0051619        NaN  0.0002885        NaN  0.0002046        NaN -0.0010412        NaN  0.0003083        NaN  0.0005371        NaN  0.0011975        NaN -0.0003530        NaN -0.0003216        NaN  0.0002744        NaN  0.0255030        NaN  0.0127420        NaN  0.0048190        NaN -0.0046970        NaN -0.0249550        NaN  0.0008232        NaN  0.0000801        NaN -0.0017225        NaN -0.0008401        NaN -0.0000386        NaN  0.0000996        NaN  0.0038941        NaN -0.0010977        NaN
35 1  0.0030590  0.1509736  0.0284963 -0.0583912 -0.0014436  0.0141598 -0.0677197  0.0100196 -0.0214841 -0.1464269 -0.0387514  0.0368093 -0.0075682 -0.0232825 -0.0263690  0.0061670 -0.0024072 -0.0066657  0.0522271  0.0075834  0.0141908  0.0548444 -0.0105527 -0.0144570  0.0000293 -0.0000545 -0.0008671 -0.0045024  0.0002474 -0.0004297  0.0002299 -0.0000729  0.0002668 -0.0005524 -0.0011090  0.0048133 -0.0007427  0.0002369  0.0001938 -0.0009297 -0.0005026 -0.0007180  0.0000215  0.0001182  0.0001725 -0.0005695  0.0000116 -0.0020826 -0.0056068 -0.0011554  0.0228019  0.0014132  0.0007471 -0.0003895  0.0222917  0.0031118  0.0087029  0.0173632 -0.0170725 -0.0036705  0.0001617 -0.0012031  0.0007344  0.0007557 -0.0003688 -0.0003355  0.0005223 -0.0000711  0.0007390  0.0000058 -0.0005854 -0.0016047 -0.0015388 -0.0021195 -0.0004441  0.0001875
35 2 -0.0331996  0.0064922 -0.1411101 -0.5524409 -0.0284759  0.0209872  0.0370766 -0.0133987  0.0024299 -0.0033801  0.2150474  0.3182549  0.0137342  0.0005432 -0.0048336  0.0777686  0.0069199 -0.0046593 -0.0085261  0.0036756  0.0117740 -0.0003410 -0.1114224 -0.1028561  0.0091177  0.0004503 -0.0013177 -0.0001064 -0.0018747 -0.0001716  0.0028693  0.0016231 -0.0009025  0.0021164  0.0003397 -0.0005839  0.0030820 -0.0025258 -0.0005577  0.0004022 -0.0001866  0.0009743 -0.0003706 -0.0004028 -0.0017209 -0.0006533 -0.0008975  0.0004929 -0.0057023  0.0024956  0.0582626  0.0372016 -0.0111999  0.0037306 -0.0011009  0.0023879  0.0064451  0.0014642 -0.0693594 -0.0324677  0.0011129 -0.0042812  0.0004800 -0.0001425  0.0025964  0.0007103  0.0003755 -0.0003001 -0.0005395 -0.0061721 -0.0004927  0.0003489 -0.0058578  0.0039057  0.0009415  0.0002253
35 3  0.0629149  0.0925033  0.0662135  0.0978378 -0.0005135 -0.0021516  0.0144154  0.0080504 -0.0446692 -0.0551201 -0.0615453 -0.0607727 -0.0137388 -0.0323779  0.0019215 -0.0202653 -0.0017326 -0.0019018 -0.0121805  0.0016996  0.0196605  0.0081716  0.0228625 -0.0020754  0.0008497  0.0006966 -0.0022688 -0.0029080 -0.0008740  0.0002182 -0.0000190 -0.0002901 -0.0003548 -0.0009194  0.0021144  0.0041112 -0.0003968  0.0006443 -0.0002301  0.0021191  0.0011279  0.0000242 -0.0001815  0.0001623  0.0003162  0.0018734 -0.0014602  0.0005129 -0.0002842  0.0068363 -0.0100722  0.0114300  0.0009896  0.0004832 -0.0063895 -0.0039059 -0.0007102 -0.0189163  0.0140452 -0.0137318  0.0002574  0.0010799  0.0008865 -0.0014177  0.0001903  0.0007476 -0.0001844  0.0000210 -0.0008134  0.0004320 -0.0010904  0.0017195  0.0000618  0.0024189 -0.0000336  0.0001176
36 0  0.0344923        NaN -0.0272807        NaN  0.0061295        NaN -0.1320683        NaN -0.0430681        NaN -0.0311362        NaN -0.0050873        NaN  0.0160710        NaN  0.0001229        NaN  0.0366145        NaN  0.0123774        NaN  0.0208183        NaN -0.0008583        NaN  0.0017853        NaN  0.0034529        NaN -0.0013551        NaN  0.0001950        NaN -0.0015893        NaN -0.0003117        NaN -0.0012275        NaN -0.0017145        NaN  0.0004293        NaN -0.0010295        NaN  0.0000857        NaN -0.0011812        NaN -0.0044666        NaN -0.0006685        NaN -0.0126699        NaN  0.0042553        NaN  0.0117845        NaN -0.0003663        NaN  0.0002348        NaN  0.0033748        NaN -0.0000709        NaN  0.0002434        NaN -0.0002182        NaN -0.0001831        NaN -0.0000045        NaN
36 1 -0.0159331  0.0192251  0.0586676 -0.1266050 -0.0187152 -0.0042461  0.0497745 -0.0163734  0.0087430  0.0015880  0.0211889  0.1548801  0.0090004  0.0050099  0.0188104 -0.0019028 -0.0283367 -0.0085326 -0.0167498  0.0062052  0.0085733  0.0045611 -0.0239674 -0.0662351  0.0135947 -0.0078528 -0.0009945  0.0001646 -0.0011461  0.0006261 -0.0023993 -0.0007541  0.0017583 -0.0019531 -0.0002428  0.0000796 -0.0008471  0.0023532 -0.0003267  0.0000621  0.0034827  0.0031466  0.0014640 -0.0000253  0.0004613 -0.0000920 -0.0005622  0.0003295 -0.0063639 -0.0016429  0.0069803  0.0188206 -0.0316903 -0.0029932  0.0053892  0.0008510  0.0055011  0.0021444 -0.0133350 -0.0428370 -0.0009386  0.0043020  0.0003990 -0.0005597  0.0008627  0.0025660  0.0005894  0.0000650 -0.0021050 -0.0010694 -0.0003254  0.0004500 -0.0037499 -0.0032935  0.0011950 -0.0001897
36 2  0.0838591  0.2570306  0.0493108  0.0397290  0.0008955  0.0040349  0.0395933 -0.0123521 -0.0568325 -0.0556928 -0.0260751 -0.0511949 -0.0069711 -0.0906508 -0.0249835  0.0359014 -0.0010749 -0.0049705 -0.0061124  0.0171107  0.0330424  0.0138935 -0.0143003  0.0486587 -0.0001644 -0.0002127 -0.0012398 -0.0063843 -0.0037221  0.0014675  0.0010887 -0.0006757 -0.0003450  0.0003370  0.0005642  0.0029912  0.0009237  0.0002878  0.0001324  0.0008336  0.0013620 -0.0005044 -0.0002600  0.0002312  0.0006134  0.0002668 -0.0001739 -0.0012184 -0.0147344 -0.0000996  0.0117139 -0.0277299  0.0005603 -0.0020836  0.0119285 -0.0000339  0.0134063 -0.0229994 -0.0101000  0.0358188  0.0001512  0.0002185  0.0005770  0.0001881 -0.0036961  0.0001500 -0.0001941  0.0000771 -0.0005034  0.0004090 -0.0004139  0.0000258  0.0006297  0.0057389  0.0000658  0.0004103
36 3 -0.0025768 -0.0045077 -0.1285483 -0.2107878 -0.0053850 -0.0021592  0.0164496 -0.0096612  0.0071306 -0.0120159  0.1095366  0.1574137  0.0066260 -0.0003852  0.0179861  0.1192188  0.0130128 -0.0059637 -0.0041887  0.0070193  0.0020279  0.0068789 -0.0547188  0.0224447 -0.0005536  0.0018826  0.0011070  0.0018247  0.0002673  0.0004301  0.0011398  0.0003572 -0.0002243  0.0007183 -0.0007319 -0.0007347 -0.0022301 -0.0014289  0.0011714 -0.0009944 -0.0008761  0.0016837 -0.0007598  0.0004321  0.0018412 -0.0003895  0.0014286 -0.0004667  0.0005718 -0.0014817  0.0244331 -0.0421035  0.0076454 -0.0009073 -0.0039619  0.0043141  0.0028956 -0.0000537 -0.0267413  0.0586018 -0.0005536  0.0005748 -0.0010794  0.0004347 -0.0014525 -0.0002116 -0.0003937 -0.0001520  0.0009185  0.0020990  0.0012801 -0.0005260 -0.0008013 -0.0028355 -0.0000916  0.0006323
37 0 -0.0180911        NaN  0.0199700        NaN  0.0568092        NaN -0.0168611        NaN  0.0194423        NaN  0.0252947        NaN  0.0002903        NaN -0.0334135        NaN -0.0192745        NaN  0.0104142        NaN -0.0066309        NaN -0.0459109        NaN  0.0041782        NaN -0.0006716        NaN -0.0003832        NaN -0.0048952        NaN  0.0004404        NaN -0.0002304        NaN  0.0001874        NaN  0.0001173        NaN -0.0005228        NaN  0.0014539        NaN -0.0020052        NaN -0.0001485        NaN  0.0042719        NaN  0.0308846        NaN  0.0114090        NaN  0.0060452        NaN -0.0028078        NaN -0.0325141        NaN  0.0010672        NaN  0.0000477        NaN  0.0016666        NaN -0.0006585        NaN -0.0017812        NaN  0.0000886        NaN -0.0036262        NaN  0.0010948        NaN
37 1  0.0038307  0.1301645  0.0380798 -0.0542698 -0.0037927  0.0062813  0.0348048 -0.0266778 -0.0006015 -0.0714591 -0.0196029  0.0105852 -0.0093613 -0.0430354 -0.0325729  0.0099480 -0.0014382 -0.0032124  0.0180705 -0.0001032  0.0059063  0.0199535 -0.0239313 -0.0034880 -0.0009685  0.0004892  0.0029232  0.0003016  0.0002705 -0.0005008  0.0017271  0.0005473 -0.0000100 -0.0012630 -0.0012419  0.0042550  0.0010197  0.0000734 -0.0017212 -0.0001965 -0.0006796  0.0015045 -0.0005662 -0.0000026 -0.0002963  0.0012878 -0.0009006 -0.0014050 -0.0069188  0.0056760  0.0281439  0.0015491  0.0001168 -0.0003879  0.0227252  0.0022452  0.0083515  0.0037277 -0.0235959  0.0016717 -0.0004068  0.0009752  0.0009642  0.0004114 -0.0010546  0.0007966  0.0003713 -0.0001659 -0.0006029  0.0003638 -0.0011912 -0.0013326  0.0019614  0.0026427 -0.0002382  0.0003382
37 2  0.0049437  0.0001568 -0.1830633 -0.3547971 -0.0312058  0.0132306  0.0319282  0.0136571 -0.0037968 -0.0028557  0.1596466  0.1306488  0.0095843 -0.0017864  0.0401874  0.1492611  0.0102733 -0.0071872 -0.0074624 -0.0038681  0.0103908  0.0012571 -0.0503844  0.0069601 -0.0047453  0.0078500  0.0015279  0.0000945  0.0015136 -0.0000481  0.0030560  0.0005847 -0.0003743  0.0000583  0.0000725  0.0002989 -0.0027857  0.0012102  0.0001886  0.0010316  0.0001967 -0.0007224 -0.0008338 -0.0002008  0.0025692  0.0003271  0.0000888  0.0011270 -0.0040680 -0.0015431  0.0265861 -0.0115379 -0.0042031 -0.0009271 -0.0055110  0.0034203  0.0050012  0.0015479 -0.0272811  0.0395181 -0.0020240  0.0040300 -0.0005678 -0.0008344 -0.0021970 -0.0006376  0.0002509 -0.0003379  0.0013108  0.0049982  0.0004447  0.0009384  0.0048784 -0.0033564 -0.0007400  0.0001569
37 3  0.0293776  0.0388237  0.0560700  0.1083890 -0.0018067 -0.0049266 -0.0143879 -0.0050634 -0.0193931 -0.0010214 -0.0588889 -0.0699246 -0.0213762 -0.0412670  0.0010976 -0.0533741 -0.0005484  0.0004705 -0.0058737  0.0068599  0.0048609 -0.0140054  0.0251183 -0.0314941 -0.0012750 -0.0013763 -0.0021427 -0.0038116 -0.0005365 -0.0002298 -0.0000418 -0.0002174  0.0008040 -0.0002025  0.0012468  0.0020308 -0.0000989  0.0001219  0.0000033  0.0035781 -0.0001126 -0.0005671 -0.0000490  0.0000645 -0.0011784 -0.0010969 -0.0008938  0.0023164  0.0020298  0.0073233 -0.0118920  0.0313886  0.0005710 -0.0000736 -0.0022049 -0.0019578 -0.0079938 -0.0202122  0.0163703 -0.0347120  0.0002642 -0.0012659  0.0005319 -0.0024457  0.0004467 -0.0006804 -0.0002151  0.0000951  0.0002769  0.0000651 -0.0006686  0.0029907 -0.0000492 -0.0027104 -0.0002452 -0.0003077
38 0  0.0468761        NaN  0.0070607        NaN  0.0055373        NaN -0.1086586        NaN -0.0405917        NaN -0.0233658        NaN -0.0100296        NaN  0.0004000        NaN  0.0001102        NaN  0.0338520        NaN  0.0099780        NaN  0.0057507        NaN  0.0005156        NaN  0.0002494        NaN  0.0014125        NaN -0.0015080        NaN -0.0004603        NaN -0.0004915        NaN  0.0003553        NaN -0.0009767        NaN -0.0002075        NaN  0.0005807        NaN  0.0010062        NaN -0.0005558        NaN -0.0034513        NaN  0.0063150        NaN -0.0006815        NaN -0.0071174        NaN  0.0051902        NaN -0.0013646        NaN  0.0002879        NaN  0.0001820        NaN -0.0020473        NaN  0.0000934        NaN -0.0001929        NaN -0.0001070        NaN  0.0005141        NaN -0.0001814        NaN
38 1 -0.0021573  0.0027572  0.0118813 -0.0587445 -0.0571365  0.0266591  0.0420145 -0.0218665 -0.0029232  0.0036922 -0.0460800  0.0996034  0.0158905 -0.0015553  0.0117176  0.0295518  0.0176437 -0.0003746 -0.0149828  0.0074001  0.0100435  0.0061064  0.0112672 -0.0101242 -0.0152512  0.0125057  0.0008459 -0.0005598  0.0008458  0.0001391 -0.0005845 -0.0004927  0.0004464  0.0003882  0.0000000 -0.0003124  0.0016672 -0.0028927 -0.0004930 -0.0002724 -0.0030825 -0.0028137  0.0007165  0.0000170 -0.0003956  0.0001090 -0.0006765  0.0000358 -0.0087520 -0.0052772  0.0026470 -0.0089493 -0.0172185  0.0020548  0.0029314  0.0017867  0.0079865  0.0029530 -0.0052174 -0.0090060 -0.0002922 -0.0028640  0.0006037 -0.0002291 -0.0007776 -0.0022937  0.0008789  0.0001304  0.0030295  0.0008655 -0.0005906  0.0002782  0.0031590  0.0029358 -0.0014048 -0.0006245
38 2  0.0524693  0.1415437  0.0215115  0.0507749 -0.0011798 -0.0107288  0.0577299 -0.0093905 -0.0300878  0.0648644 -0.0204637 -0.0507556 -0.0155548 -0.0949706 -0.0138456  0.0107546  0.0003528  0.0012266 -0.0162475  0.0148705  0.0170989 -0.0338684 -0.0019082  0.0337034 -0.0000668  0.0008709 -0.0013750 -0.0084745 -0.0020564 -0.0003648  0.0012813 -0.0002115 -0.0004710 -0.0024738  0.0018222  0.0010956 -0.0006208 -0.0003397 -0.0001420  0.0016270  0.0006014  0.0005376 -0.0001494  0.0002153 -0.0003510 -0.0001959 -0.0007194  0.0000747 -0.0086898  0.0037325 -0.0010013 -0.0188127 -0.0009003 -0.0013190  0.0070137 -0.0000090  0.0058959 -0.0359319  0.0025336  0.0229182  0.0001237  0.0001694  0.0007013 -0.0005246  0.0033398  0.0002474 -0.0003798  0.0000867  0.0003945 -0.0004170 -0.0007467  0.0010228 -0.0006305 -0.0055039 -0.0003272 -0.0000663
38 3 -0.0025838 -0.0000365 -0.0373960 -0.1245401 -0.0005952  0.0017696  0.0132025 -0.0040148 -0.0058197 -0.0094627  0.0482852 -0.0069649 -0.0012806 -0.0025634  0.0372246  0.1441817  0.0017482  0.0006632 -0.0054132  0.0032405  0.0033217 -0.0011277 -0.0092452  0.0937042  0.0031437 -0.0032711  0.0001795  0.0024769 -0.0008314 -0.0006380  0.0006814 -0.0003757 -0.0003538  0.0010613 -0.0014754 -0.0010055  0.0000810  0.0005849  0.0009214 -0.0014971  0.0008283 -0.0016437 -0.0004558  0.0005051 -0.0029625 -0.0004510  0.0012029 -0.0010170 -0.0036540  0.0023901  0.0009039 -0.0668130  0.0020995  0.0010779 -0.0023220  0.0026759  0.0004386 -0.0001708  0.0016922  0.0877949  0.0015613 -0.0003203 -0.0008475  0.0008003  0.0014046  0.0002868 -0.0005950 -0.0001005 -0.0020113 -0.0029059  0.0011477 -0.0008658  0.0008433  0.0024970  0.0001683  0.0006473
39 0 -0.0141046        NaN -0.1189030        NaN  0.0307390        NaN -0.0160651        NaN  0.0118166        NaN  0.0415751        NaN  0.0046287        NaN -0.0282565        NaN -0.0174608        NaN  0.0092148        NaN -0.0017615        NaN -0.0482733        NaN -0.0036867        NaN  0.0006095        NaN  0.0010445        NaN -0.0043663        NaN -0.0015017        NaN -0.0001878        NaN  0.0005402        NaN  0.0000324        NaN  0.0001751        NaN  0.0014617        NaN  0.0015748        NaN  0.0000669        NaN -0.0036010        NaN  0.0357070        NaN  0.0007163        NaN  0.0068689        NaN -0.0002305        NaN -0.0381884        NaN -0.0005985        NaN  0.0001675        NaN -0.0016691        NaN -0.0004806        NaN  0.0015295        NaN -0.0001127        NaN  0.0033476        NaN -0.0006133        NaN
39 1  0.0045225  0.0963241 -0.0175772 -0.0365743 -0.0077284  0.0027380  0.0944012 -0.0021608  0.0154210 -0.0066533 -0.0064770 -0.0185397 -0.0070069 -0.0379701 -0.0211733  0.0053207  0.0018636  0.0011345 -0.0233232  0.0105248 -0.0023106 -0.0141219 -0.0194085 -0.0037632  0.0003921  0.0008350 -0.0012000 -0.0050061 -0.0022291  0.0011407  0.0027593  0.0002070 -0.0001639 -0.0001756 -0.0006994  0.0037481 -0.0007490 -0.0004499 -0.0024589  0.0010422  0.0007054 -0.0012235 -0.0009125 -0.0001730  0.0003898 -0.0012864 -0.0019946  0.0001490 -0.0052784  0.0096105  0.0223666  0.0097347  0.0008525 -0.0010335  0.0162832  0.0066027  0.0054609 -0.0072893 -0.0172970 -0.0028394  0.0003399 -0.0007285  0.0021553 -0.0004667 -0.0004798 -0.0004130  0.0002100 -0.0001106  0.0005090 -0.0004445 -0.0022235 -0.0004532 -0.0015402 -0.0022094 -0.0001890 -0.0001205
39 2 -0.0047788 -0.0013153 -0.0129446 -0.1961910 -0.0368357  0.0178365  0.0308523  0.0141566 -0.0096478 -0.0063578  0.0678327 -0.0893266  0.0041167 -0.0023581  0.0615822  0.1440271  0.0139666 -0.0046713 -0.0069038 -0.0039232  0.0061433  0.0015030  0.0165799  0.0858052  0.0056901 -0.0032248 -0.0001683  0.0000770 -0.0020069 -0.0005298  0.0037677 -0.0006528  0.0016434  0.0047743  0.0002485 -0.0002046  0.0023332 -0.0010080  0.0005670  0.0011813  0.0000425  0.0004370 -0.0012470  0.0000886 -0.0025038 -0.0002664  0.0003445  0.0012016 -0.0000805 -0.0019549 -0.0106560 -0.0344056 -0.0024132  0.0029361 -0.0081003  0.0023949  0.0013855  0.0028427  0.0153174  0.0746815  0.0016607 -0.0041000 -0.0008991 -0.0007150  0.0021096  0.0007122 -0.0000002 -0.0001968 -0.0011512 -0.0050888  0.0008726  0.0010221 -0.0037159  0.0029165  0.0003309  0.0003766
