# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Dec 2025
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2025-09).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
35 1  0.0083483  0.1757165  0.0416128 -0.0410593  0.0000160  0.0112897 -0.0561214  0.0068262 -0.0238372 -0.1688231 -0.0387795  0.0364778 -0.0090786 -0.0247315 -0.0167034  0.0166795 -0.0032553 -0.0052296  0.0482305  0.0077788  0.0157902  0.0628223 -0.0000063 -0.0022670  0.0001881 -0.0000332 -0.0002513 -0.0052818  0.0001286 -0.0008458  0.0002522 -0.0003350  0.0001930 -0.0002674 -0.0006410  0.0056846 -0.0003687  0.0006346 -0.0000263 -0.0014460 -0.0006124 -0.0006818 -0.0000008  0.0001600 -0.0002175 -0.0009015 -0.0004091 -0.0031010 -0.0064640 -0.0053279  0.0148926 -0.0048703  0.0008818  0.0001579  0.0216985  0.0056111  0.0087414  0.0225032 -0.0090739  0.0035676  0.0005006 -0.0013954  0.0007990  0.0013778 -0.0004529 -0.0001004  0.0005209  0.0000327  0.0006738 -0.0001389 -0.0007184 -0.0022968 -0.0013215 -0.0026113 -0.0005384  0.0000983
35 2 -0.0184019  0.0043017 -0.1345281 -0.5683172 -0.0372290  0.0247567  0.0449990 -0.0052528  0.0045009 -0.0013229  0.2197278  0.3301427  0.0145136  0.0022192 -0.0102626  0.0772142  0.0091507 -0.0046074 -0.0105945 -0.0001377  0.0124626  0.0020090 -0.1169019 -0.1098367  0.0097333 -0.0001816 -0.0010850 -0.0000899 -0.0020359 -0.0004067  0.0027476  0.0015620 -0.0008262  0.0019079  0.0005449 -0.0008158  0.0025806 -0.0035771 -0.0002633  0.0007977 -0.0008868  0.0002212 -0.0004432 -0.0004862 -0.0023324  0.0000167 -0.0005297  0.0009629 -0.0082429  0.0034302  0.0612502  0.0396319 -0.0107450  0.0033312 -0.0020339  0.0018798  0.0090849  0.0010314 -0.0722511 -0.0357476  0.0011493 -0.0046307  0.0002777 -0.0004228  0.0029514  0.0006387  0.0004959 -0.0002130 -0.0012382 -0.0064418 -0.0003023  0.0006833 -0.0085831  0.0050945  0.0008337  0.0002437
35 3  0.0633006  0.0996406  0.0789664  0.0883047  0.0005318 -0.0037423  0.0141247  0.0051332 -0.0457983 -0.0560113 -0.0691013 -0.0633886 -0.0156532 -0.0394946  0.0006922 -0.0221924 -0.0014112 -0.0008005 -0.0128842  0.0037653  0.0186986  0.0025022  0.0254612 -0.0049697  0.0010177  0.0009114 -0.0018991 -0.0029573 -0.0009573  0.0004671 -0.0001870 -0.0002114 -0.0005518 -0.0007921  0.0019782  0.0039100 -0.0003891  0.0006428 -0.0002409  0.0015489  0.0014919  0.0003138 -0.0001630  0.0001004  0.0011628  0.0015491 -0.0013294 -0.0001367  0.0026033  0.0124353 -0.0120763  0.0165346  0.0007507  0.0005240 -0.0064734 -0.0034013 -0.0028434 -0.0246271  0.0155380 -0.0184537  0.0001854  0.0013863  0.0006502 -0.0009062  0.0000265  0.0008853 -0.0001007  0.0000100 -0.0006592  0.0004756 -0.0008891  0.0012907 -0.0001875  0.0021561 -0.0001185  0.0002493
36 0  0.0400790        NaN -0.0179762        NaN  0.0067852        NaN -0.1370328        NaN -0.0449457        NaN -0.0411291        NaN -0.0039882        NaN  0.0198786        NaN -0.0008235        NaN  0.0381359        NaN  0.0117161        NaN  0.0296436        NaN -0.0013719        NaN  0.0017476        NaN  0.0041534        NaN -0.0017034        NaN  0.0002484        NaN -0.0012843        NaN -0.0000632        NaN -0.0009646        NaN -0.0024653        NaN  0.0005727        NaN -0.0009639        NaN  0.0004352        NaN -0.0020053        NaN -0.0117127        NaN  0.0001871        NaN -0.0140303        NaN  0.0049556        NaN  0.0184144        NaN -0.0000251        NaN -0.0001177        NaN  0.0038091        NaN -0.0000242        NaN  0.0002172        NaN  0.0000757        NaN -0.0003059        NaN -0.0000315        NaN
36 1 -0.0048414  0.0109182  0.0623204 -0.1481756 -0.0302922 -0.0078760  0.0473281 -0.0172315  0.0081204  0.0000323  0.0211285  0.1644171  0.0073291  0.0041055  0.0163931 -0.0098735 -0.0269202 -0.0066735 -0.0156928  0.0074864  0.0066139  0.0052153 -0.0254467 -0.0815238  0.0139298 -0.0045384 -0.0005878 -0.0000371 -0.0015538  0.0004619 -0.0025203 -0.0006193  0.0014071 -0.0024512 -0.0000917 -0.0001251 -0.0019934  0.0019007 -0.0001332  0.0002929  0.0029168  0.0031964  0.0014900 -0.0000540  0.0011360  0.0001114 -0.0003316  0.0006879 -0.0048935 -0.0035861  0.0077208  0.0308687 -0.0319295 -0.0021185  0.0050942  0.0018341  0.0049153  0.0035806 -0.0139334 -0.0552643 -0.0014500  0.0045596  0.0001419 -0.0006516  0.0007372  0.0022222  0.0006183  0.0000383 -0.0026759 -0.0005948 -0.0001387  0.0006064 -0.0044690 -0.0032636  0.0011741 -0.0000663
36 2  0.0933065  0.2744307  0.0382145  0.0275751 -0.0016251 -0.0019672  0.0397737 -0.0112389 -0.0643821 -0.0530567 -0.0324264 -0.0734535 -0.0075699 -0.0977379 -0.0182961  0.0392686  0.0003599 -0.0020987 -0.0065959  0.0159653  0.0342084  0.0068828 -0.0050599  0.0611992 -0.0002539 -0.0005328 -0.0011609 -0.0061938 -0.0042210  0.0016111  0.0015173 -0.0003978 -0.0004279  0.0009487  0.0005656  0.0032562  0.0012298  0.0008129 -0.0002349  0.0004829  0.0018108 -0.0008590 -0.0003109  0.0002067  0.0003135  0.0001469 -0.0006038 -0.0017780 -0.0139189  0.0078926  0.0050126 -0.0345031  0.0007837  0.0002517  0.0131995  0.0006424  0.0130540 -0.0300589 -0.0034106  0.0440039 -0.0000444  0.0002842  0.0007905  0.0003839 -0.0042216  0.0004242 -0.0001955  0.0000318 -0.0001416  0.0005105 -0.0005810 -0.0002335  0.0003591  0.0058813  0.0001197  0.0006027
36 3 -0.0064434 -0.0041760 -0.1240894 -0.2139396 -0.0059400 -0.0023356  0.0188324 -0.0023616  0.0085523 -0.0124729  0.1177864  0.1599892  0.0051836 -0.0026889  0.0122866  0.1210171  0.0129324 -0.0061725 -0.0055123  0.0049053  0.0005241  0.0049906 -0.0635957  0.0216501 -0.0008593  0.0021797  0.0011003  0.0018379  0.0004073  0.0006797  0.0011241  0.0003295 -0.0002216  0.0008961 -0.0004242 -0.0013141 -0.0023998 -0.0016017  0.0010606 -0.0006520 -0.0006451  0.0014985 -0.0008550  0.0004475  0.0019982 -0.0008255  0.0012161  0.0000491  0.0019024 -0.0016715  0.0271501 -0.0422636  0.0083292 -0.0009909 -0.0036271  0.0016194  0.0012291 -0.0012977 -0.0305361  0.0599494 -0.0005276 -0.0002857 -0.0010149  0.0002407 -0.0013156  0.0000102 -0.0003733 -0.0001463  0.0005886  0.0020047  0.0011358 -0.0002572  0.0008434 -0.0013857 -0.0001973  0.0006321
37 0 -0.0235907        NaN  0.0221893        NaN  0.0562759        NaN -0.0130050        NaN  0.0192398        NaN  0.0400638        NaN  0.0020090        NaN -0.0433893        NaN -0.0181571        NaN  0.0101644        NaN -0.0045033        NaN -0.0623413        NaN  0.0054207        NaN -0.0002596        NaN -0.0007006        NaN -0.0051111        NaN  0.0001991        NaN -0.0008108        NaN -0.0000123        NaN  0.0006894        NaN -0.0005077        NaN  0.0016007        NaN -0.0020672        NaN  0.0006959        NaN  0.0039807        NaN  0.0387080        NaN  0.0125735        NaN  0.0059787        NaN -0.0021855        NaN -0.0433541        NaN  0.0009806        NaN -0.0006042        NaN  0.0016411        NaN -0.0007176        NaN -0.0018940        NaN  0.0008218        NaN -0.0026743        NaN  0.0011209        NaN
37 1  0.0103827  0.1451679  0.0370316 -0.0656218 -0.0015362  0.0046051  0.0429073 -0.0263636 -0.0008603 -0.0789717 -0.0200102  0.0118445 -0.0091174 -0.0485406 -0.0215088  0.0238291 -0.0022328 -0.0027163  0.0156346 -0.0009761  0.0067421  0.0191522 -0.0113809  0.0111583 -0.0009411  0.0002940  0.0018367 -0.0004054 -0.0000539 -0.0003264  0.0017781  0.0004094 -0.0000365 -0.0007742 -0.0008515  0.0052398  0.0004721 -0.0002231 -0.0015931 -0.0004140 -0.0004862  0.0015433 -0.0006490  0.0000322 -0.0000921  0.0015472 -0.0009252 -0.0021907 -0.0068564  0.0078882  0.0189496 -0.0079591 -0.0003959  0.0005766  0.0230175  0.0023541  0.0077883  0.0030188 -0.0138541  0.0122629 -0.0005780  0.0009939  0.0010081  0.0009309 -0.0009908  0.0005785  0.0003890 -0.0000806 -0.0006758  0.0005410 -0.0012608 -0.0019336  0.0016724  0.0029116 -0.0002834  0.0002571
37 2 -0.0032061  0.0040085 -0.1790253 -0.3529837 -0.0374158  0.0131835  0.0431859  0.0182938 -0.0020956 -0.0031856  0.1649071  0.1255390  0.0106712 -0.0014502  0.0338607  0.1475973  0.0129998 -0.0085490 -0.0109418 -0.0048997  0.0107139  0.0020539 -0.0563833  0.0066325 -0.0057083  0.0091678  0.0014606  0.0003560  0.0015721  0.0001696  0.0029565  0.0006290 -0.0001315 -0.0000272  0.0002375 -0.0005347 -0.0027497  0.0019406  0.0000978  0.0010781  0.0008683 -0.0000217 -0.0008531 -0.0002135  0.0025254 -0.0002764  0.0000224  0.0013728 -0.0065053 -0.0026592  0.0279663 -0.0151085 -0.0045404 -0.0007326 -0.0060757  0.0018853  0.0074024  0.0020933 -0.0298034  0.0415822 -0.0016741  0.0043906 -0.0004109 -0.0008949 -0.0026139 -0.0005661  0.0003500 -0.0003021  0.0014676  0.0052476  0.0003048  0.0011077  0.0073352 -0.0045664 -0.0007484  0.0002060
37 3  0.0283306  0.0382067  0.0669755  0.1050004  0.0008723 -0.0059050 -0.0150609 -0.0062352 -0.0175140  0.0015830 -0.0623240 -0.0692816 -0.0236570 -0.0466172 -0.0009464 -0.0521084 -0.0008963  0.0011109 -0.0062111  0.0074649  0.0000422 -0.0224826  0.0251437 -0.0303560 -0.0017610 -0.0014614 -0.0021287 -0.0034035 -0.0004831 -0.0004579 -0.0004642 -0.0001934  0.0012193 -0.0002796  0.0009486  0.0014667  0.0002182 -0.0002192  0.0002223  0.0029126 -0.0004273 -0.0008383  0.0000358  0.0000017 -0.0016922 -0.0012053 -0.0005163  0.0017088  0.0064098  0.0132775 -0.0121433  0.0328133  0.0003507  0.0001790 -0.0021122 -0.0017388 -0.0121748 -0.0274569  0.0153170 -0.0365457  0.0001559 -0.0012207  0.0002258 -0.0020639  0.0006015 -0.0008585 -0.0001292  0.0000863  0.0003722 -0.0003550 -0.0003355  0.0026770  0.0000975 -0.0025274 -0.0003025 -0.0003314
38 0  0.0508735        NaN  0.0086732        NaN  0.0054276        NaN -0.1186327        NaN -0.0396682        NaN -0.0320723        NaN -0.0097229        NaN  0.0044248        NaN -0.0003530        NaN  0.0367860        NaN  0.0074236        NaN  0.0159584        NaN  0.0006416        NaN  0.0002218        NaN  0.0012718        NaN -0.0015875        NaN -0.0004027        NaN  0.0000295        NaN  0.0002252        NaN -0.0011260        NaN  0.0002983        NaN  0.0006112        NaN  0.0009763        NaN -0.0007156        NaN -0.0024497        NaN -0.0024507        NaN  0.0003784        NaN -0.0072819        NaN  0.0040729        NaN  0.0070268        NaN  0.0000107        NaN  0.0002380        NaN -0.0024920        NaN  0.0001456        NaN -0.0002058        NaN -0.0003016        NaN  0.0004967        NaN -0.0000087        NaN
38 1 -0.0088306  0.0093013  0.0120963 -0.0683392 -0.0660139  0.0287235  0.0384488 -0.0171070 -0.0053497  0.0032907 -0.0487460  0.1206742  0.0112822 -0.0009724  0.0153506  0.0221601  0.0210572 -0.0010351 -0.0140141  0.0080565  0.0064972  0.0055944  0.0157493 -0.0272593 -0.0156996  0.0098106  0.0009111 -0.0006402  0.0015546 -0.0000030 -0.0006871 -0.0004664  0.0006684  0.0007704 -0.0001117 -0.0002174  0.0028189 -0.0023925 -0.0004452 -0.0001318 -0.0026794 -0.0027498  0.0008276  0.0000668 -0.0007661  0.0002111 -0.0006137  0.0002661 -0.0081562 -0.0060688 -0.0021131  0.0013776 -0.0169661  0.0018750  0.0027379  0.0008823  0.0069617  0.0040965  0.0003389 -0.0215263  0.0000733 -0.0033149  0.0004524 -0.0003235 -0.0007570 -0.0019359  0.0009189  0.0000981  0.0036011  0.0006968 -0.0004390  0.0003593  0.0039603  0.0028293 -0.0013432 -0.0006343
38 2  0.0546719  0.1410471  0.0269342  0.0774107 -0.0032277 -0.0114317  0.0586869 -0.0170217 -0.0316062  0.0823231 -0.0291260 -0.0727550 -0.0179930 -0.1002486 -0.0021735  0.0123454  0.0017342  0.0013808 -0.0173683  0.0159854  0.0139496 -0.0468924  0.0145870  0.0433389  0.0001591  0.0007773 -0.0014880 -0.0087090 -0.0019674 -0.0004617  0.0015368 -0.0001336 -0.0003009 -0.0021812  0.0019046  0.0013297 -0.0008171 -0.0004547 -0.0002961  0.0013276  0.0003123  0.0008277 -0.0001785  0.0001997  0.0000327  0.0001217 -0.0010420 -0.0004520 -0.0048308  0.0156173 -0.0127324 -0.0236857 -0.0010817  0.0001925  0.0083310  0.0019832  0.0026434 -0.0476662  0.0148072  0.0289669  0.0000073 -0.0000869  0.0008297 -0.0003770  0.0037859 -0.0000687 -0.0003930  0.0000667  0.0003081 -0.0003913 -0.0008481  0.0008189 -0.0004665 -0.0059323 -0.0001570 -0.0000389
38 3 -0.0049176  0.0047498 -0.0280596 -0.1213746 -0.0021438  0.0030532  0.0149564  0.0023409 -0.0037109 -0.0087690  0.0455947 -0.0212873  0.0004875 -0.0023355  0.0362218  0.1435820  0.0015164 -0.0001608 -0.0073844  0.0014833  0.0029197 -0.0014396 -0.0092248  0.0958777  0.0030854 -0.0037839  0.0003160  0.0024844 -0.0009140 -0.0009554  0.0007466 -0.0007675  0.0001256  0.0009391 -0.0015547 -0.0016407  0.0000577  0.0003642  0.0009251 -0.0012295  0.0006179 -0.0014298 -0.0006077  0.0005390 -0.0034202 -0.0005087  0.0013225 -0.0005607 -0.0034311  0.0034542 -0.0016859 -0.0688359  0.0034710  0.0013955 -0.0027246  0.0002027  0.0001233 -0.0000189  0.0043657  0.0916724  0.0017190  0.0007578 -0.0009217  0.0006653  0.0012911  0.0001521 -0.0005203 -0.0000268 -0.0019014 -0.0031635  0.0011914 -0.0006432 -0.0005331  0.0011547  0.0000501  0.0006854
39 0 -0.0148782        NaN -0.1190751        NaN  0.0271096        NaN -0.0063693        NaN  0.0139835        NaN  0.0492389        NaN  0.0059642        NaN -0.0342605        NaN -0.0160645        NaN  0.0058103        NaN -0.0016375        NaN -0.0581289        NaN -0.0051673        NaN  0.0008778        NaN  0.0014577        NaN -0.0043078        NaN -0.0013937        NaN -0.0006127        NaN  0.0006500        NaN  0.0005389        NaN  0.0000867        NaN  0.0015531        NaN  0.0016028        NaN  0.0008681        NaN -0.0020977        NaN  0.0387685        NaN  0.0009307        NaN  0.0063161        NaN -0.0011376        NaN -0.0425896        NaN -0.0006516        NaN -0.0004125        NaN -0.0016068        NaN -0.0005483        NaN  0.0017032        NaN  0.0005089        NaN  0.0024786        NaN -0.0005559        NaN
39 1  0.0027612  0.1029628  0.0091579 -0.0295862 -0.0067317  0.0016476  0.1045837 -0.0005792  0.0194322 -0.0028616 -0.0041276 -0.0200414 -0.0063532 -0.0426661 -0.0141165  0.0246747  0.0013896  0.0006804 -0.0267417  0.0124602 -0.0029141 -0.0214854 -0.0121073  0.0187180  0.0005834  0.0005790 -0.0008781 -0.0056056 -0.0023156  0.0007860  0.0025496 -0.0000459 -0.0001076  0.0001115 -0.0004481  0.0042396 -0.0003991  0.0000319 -0.0020101  0.0009613  0.0005853 -0.0012273 -0.0009230 -0.0000643  0.0000792 -0.0014847 -0.0014959 -0.0002836 -0.0043637  0.0145040  0.0158745 -0.0074975  0.0005334 -0.0002750  0.0170397  0.0068420  0.0040386 -0.0134412 -0.0109365  0.0160676  0.0005497 -0.0008924  0.0018360 -0.0001363 -0.0005881 -0.0001669  0.0002611 -0.0000361  0.0005278 -0.0005291 -0.0019023 -0.0008524 -0.0012984 -0.0025659 -0.0004448 -0.0000386
39 2  0.0054549 -0.0017919 -0.0138995 -0.1876358 -0.0447944  0.0217562  0.0356173  0.0179673 -0.0074585 -0.0061644  0.0737011 -0.1083798  0.0071223 -0.0012030  0.0564061  0.1453929  0.0160946 -0.0051451 -0.0087975 -0.0047975  0.0080083  0.0027880  0.0099964  0.0948982  0.0064581 -0.0046845  0.0001747  0.0005729 -0.0021775 -0.0006820  0.0037420 -0.0009048  0.0016240  0.0051409  0.0003376 -0.0011468  0.0019632 -0.0018634  0.0003985  0.0009690 -0.0005517 -0.0001894 -0.0013201  0.0000936 -0.0029944  0.0000816  0.0003266  0.0012579 -0.0030148 -0.0014207 -0.0100839 -0.0448169 -0.0016497  0.0025637 -0.0081421  0.0008012  0.0043160  0.0028916  0.0136574  0.0841356  0.0018588 -0.0042669 -0.0007834 -0.0006082  0.0024979  0.0006840  0.0001311 -0.0001244 -0.0017691 -0.0055132  0.0007088  0.0009693 -0.0060298  0.0040666  0.0003428  0.0005020
39 3 -0.0134397 -0.0481665  0.0680461  0.1448138 -0.0009878 -0.0090140 -0.0246796 -0.0068256  0.0210132  0.0631718 -0.0396103 -0.0350334 -0.0247612 -0.0421947 -0.0081263 -0.0731233 -0.0005292  0.0009193  0.0001311  0.0072524 -0.0137660 -0.0334052  0.0111637 -0.0538039  0.0013909  0.0019010 -0.0009275  0.0013468  0.0000442  0.0008125 -0.0009533  0.0003407 -0.0006984 -0.0010023 -0.0001295 -0.0021564 -0.0004334 -0.0000332  0.0007348  0.0030969  0.0010771  0.0003265  0.0000485 -0.0001111  0.0010310  0.0012002  0.0005125  0.0029925  0.0126236  0.0152468 -0.0065559  0.0404687 -0.0005172  0.0009039 -0.0006022 -0.0012215 -0.0156116 -0.0203234  0.0073292 -0.0520935  0.0002926  0.0015115 -0.0002275 -0.0023581 -0.0000357  0.0008548  0.0000499  0.0000907 -0.0008392 -0.0000816  0.0003171  0.0030868  0.0000264  0.0020672 -0.0002040 -0.0002567
40 0  0.0422245        NaN  0.0528495        NaN  0.0003577        NaN -0.0905699        NaN -0.0266898        NaN -0.0263173        NaN -0.0075011        NaN  0.0003643        NaN  0.0006694        NaN  0.0311548        NaN  0.0034807        NaN  0.0169649        NaN -0.0013034        NaN -0.0018889        NaN  0.0034557        NaN -0.0010538        NaN  0.0005699        NaN  0.0017248        NaN -0.0006350        NaN -0.0009291        NaN -0.0023117        NaN  0.0006304        NaN -0.0014844        NaN -0.0017347        NaN  0.0001179        NaN -0.0055541        NaN -0.0000718        NaN  0.0000124        NaN  0.0011108        NaN  0.0083901        NaN  0.0006020        NaN  0.0006547        NaN  0.0027920        NaN  0.0002120        NaN -0.0004032        NaN -0.0007883        NaN -0.0003826        NaN -0.0001810        NaN
40 1  0.0011533  0.0072280  0.1145362 -0.1128013 -0.0895551  0.0071599  0.0402653 -0.0117117 -0.0033121 -0.0019116 -0.0367407  0.0765394  0.0066699  0.0024262  0.0070046  0.0279012  0.0272563 -0.0049931 -0.0139728  0.0050734  0.0097720  0.0002386  0.0252028 -0.0022027  0.0150712 -0.0057353  0.0002913 -0.0024787 -0.0018535  0.0000872  0.0015841 -0.0001775  0.0015131 -0.0006910 -0.0003802 -0.0007566 -0.0011943  0.0015859 -0.0006107 -0.0000916  0.0021652  0.0020714 -0.0000609  0.0000822  0.0009377  0.0000769 -0.0005374 -0.0000491 -0.0049012 -0.0033718 -0.0086045 -0.0085735 -0.0247680 -0.0010420  0.0009097 -0.0011406  0.0051049  0.0029332  0.0056671 -0.0056783 -0.0008551  0.0033508  0.0003768  0.0002386  0.0006616  0.0016534  0.0009655  0.0001715 -0.0022330 -0.0006081 -0.0003829  0.0000645 -0.0034462 -0.0023684  0.0007035 -0.0000726
40 2  0.0079679 -0.0170300  0.0362039  0.1106970 -0.0032918 -0.0164323  0.0718135 -0.0113118  0.0051186  0.1751049 -0.0062823 -0.0503421 -0.0174253 -0.0681928  0.0138572 -0.0124270  0.0035878  0.0036128 -0.0275893  0.0115782 -0.0059042 -0.0701130  0.0282111  0.0192900  0.0002647  0.0003267 -0.0017001 -0.0010345 -0.0038992  0.0030467  0.0014479  0.0011012 -0.0003536  0.0010722  0.0023327 -0.0018163  0.0008603 -0.0002254 -0.0008821  0.0017033  0.0020303 -0.0013339 -0.0001910 -0.0000585  0.0002103 -0.0003185 -0.0016256  0.0010504  0.0029222  0.0167654 -0.0316217 -0.0090487  0.0009546  0.0011587  0.0033196  0.0014903 -0.0070565 -0.0451381  0.0310749  0.0074653 -0.0001005  0.0006548  0.0011717 -0.0006798 -0.0033283  0.0002939 -0.0004781  0.0000215 -0.0002393 -0.0001102 -0.0012384  0.0014711  0.0005656  0.0046181  0.0001481  0.0001027
40 3  0.0037069 -0.0011904 -0.0234003  0.1366582  0.0151285 -0.0085993 -0.0090375  0.0157260 -0.0062043 -0.0039339 -0.0457284 -0.1999047  0.0008472 -0.0028839  0.0578251  0.1144394  0.0013021 -0.0037982 -0.0036680 -0.0033333  0.0017486 -0.0001093  0.0629196  0.1458088 -0.0039516  0.0000210  0.0017448  0.0016758  0.0009165  0.0008547 -0.0011395 -0.0015202  0.0022292  0.0028658 -0.0020137  0.0000771 -0.0010148 -0.0013402  0.0004687 -0.0013895 -0.0004555  0.0013234 -0.0001315  0.0005578  0.0018568 -0.0015032  0.0010558 -0.0010828  0.0017995  0.0001713 -0.0403683 -0.0835388  0.0047737 -0.0018147 -0.0005656  0.0000396  0.0018947 -0.0013719  0.0492932  0.1060011 -0.0010363 -0.0000851 -0.0006077  0.0007124 -0.0011338 -0.0001735 -0.0003878 -0.0000145  0.0007662  0.0015222  0.0007687 -0.0009808  0.0004465 -0.0009181 -0.0002345  0.0005562
41 0 -0.0112884        NaN -0.0477597        NaN  0.0093213        NaN  0.0152663        NaN  0.0101114        NaN  0.0518516        NaN  0.0032948        NaN -0.0266676        NaN -0.0079218        NaN -0.0050453        NaN -0.0014916        NaN -0.0472915        NaN  0.0083844        NaN  0.0008469        NaN -0.0002632        NaN -0.0034552        NaN -0.0006971        NaN -0.0010440        NaN -0.0002003        NaN  0.0009791        NaN -0.0002952        NaN  0.0013357        NaN -0.0005909        NaN  0.0018328        NaN  0.0005600        NaN  0.0269014        NaN -0.0000614        NaN  0.0062111        NaN  0.0000732        NaN -0.0312201        NaN  0.0002981        NaN -0.0010550        NaN  0.0014212        NaN -0.0003205        NaN -0.0011696        NaN  0.0011527        NaN -0.0022544        NaN  0.0010711        NaN
41 1  0.0042687  0.0638870 -0.0036994 -0.0280269 -0.0077509 -0.0011611  0.1332582 -0.0189527  0.0262268  0.0428244  0.0204495 -0.0452326 -0.0013605 -0.0331046 -0.0224717  0.0263723  0.0012356  0.0005555 -0.0375269 -0.0023779 -0.0089015 -0.0317773 -0.0304942  0.0311454 -0.0003232  0.0003467 -0.0005962 -0.0001206 -0.0013742  0.0003455  0.0026750  0.0005793 -0.0007184  0.0000972  0.0011449  0.0020919  0.0005768 -0.0005622 -0.0016924  0.0013808  0.0003094  0.0009447 -0.0010830 -0.0001827  0.0002342  0.0008729 -0.0013010  0.0008856 -0.0044541  0.0181393  0.0242843 -0.0144482 -0.0003894  0.0002132  0.0157878  0.0014454  0.0018004 -0.0151195 -0.0217771  0.0250524 -0.0007665  0.0011889  0.0010257 -0.0006457 -0.0011285  0.0003552  0.0002190 -0.0000940 -0.0002645  0.0000085 -0.0012519  0.0000042  0.0015385  0.0022582 -0.0000851  0.0001299
41 2  0.0006937  0.0102909 -0.0245103  0.0995893 -0.0384272  0.0008054  0.0108733  0.0209715 -0.0098493 -0.0053752 -0.0242667 -0.2575459  0.0024866  0.0041830  0.0489703  0.1057059  0.0175210 -0.0060296 -0.0017441 -0.0046460  0.0058995  0.0035818  0.0558035  0.1426954 -0.0066542  0.0058991  0.0015366  0.0011157  0.0018773  0.0002529  0.0031911 -0.0016499  0.0005171  0.0003219 -0.0006059 -0.0002122 -0.0011896  0.0010512  0.0003431  0.0003046  0.0006033  0.0003268 -0.0014143  0.0003874  0.0029242 -0.0005939  0.0004842  0.0003835 -0.0015741 -0.0004222 -0.0285873 -0.0609102  0.0018132 -0.0028142 -0.0088669  0.0017842  0.0028380  0.0035155  0.0370456  0.1021570 -0.0020324  0.0034602 -0.0006479 -0.0001778 -0.0021287 -0.0005386  0.0000603 -0.0000653  0.0017739  0.0040596  0.0006192  0.0004164  0.0048631 -0.0036299 -0.0008178  0.0000646
41 3 -0.0474720 -0.1143265  0.0216698  0.0921986  0.0012233 -0.0083246 -0.0349265 -0.0128893  0.0462555  0.0951487 -0.0091345  0.0010833 -0.0136618 -0.0092032 -0.0044749 -0.0704193  0.0006730  0.0026885  0.0061527  0.0034257 -0.0293986 -0.0436597  0.0010492 -0.0628948 -0.0008855 -0.0010855 -0.0013273  0.0014242  0.0009032 -0.0004830 -0.0013286  0.0004989  0.0002199 -0.0003124 -0.0015457 -0.0045847  0.0000749 -0.0003502  0.0011893  0.0032269 -0.0008613 -0.0005194  0.0001646 -0.0000304 -0.0012350 -0.0012249  0.0014098  0.0041347  0.0126661  0.0098876 -0.0023364  0.0399280  0.0000431  0.0007273  0.0007010 -0.0012394 -0.0165427 -0.0162083  0.0022071 -0.0506201  0.0000705 -0.0009282 -0.0007798 -0.0025273  0.0005602 -0.0007747  0.0000788 -0.0000111  0.0004853 -0.0002913  0.0011146  0.0034449  0.0000188 -0.0024828 -0.0003117 -0.0007777
