# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Mar 2026
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2023-12).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
35 2 -0.0222542  0.0051813 -0.1328364 -0.5677703 -0.0369903  0.0251026  0.0444386 -0.0042477  0.0045070 -0.0009171  0.2182010  0.3308074  0.0143475  0.0019710 -0.0091651  0.0768471  0.0091316 -0.0046704 -0.0106847 -0.0002471  0.0120704  0.0016445 -0.1151510 -0.1102299  0.0095055 -0.0000967 -0.0009663 -0.0001072 -0.0020812 -0.0003959  0.0027460  0.0016108 -0.0007502  0.0019538  0.0004208 -0.0008668  0.0024145 -0.0034291 -0.0003567  0.0008658 -0.0008593  0.0002694 -0.0004179 -0.0004873 -0.0023748  0.0000874 -0.0005955  0.0010435 -0.0078129  0.0036369  0.0605288  0.0400701 -0.0106891  0.0034032 -0.0019098  0.0016552  0.0087408  0.0008181 -0.0715365 -0.0364776  0.0009843 -0.0046131  0.0003162 -0.0004867  0.0029949  0.0005724  0.0004759 -0.0002460 -0.0013155 -0.0063426 -0.0003506  0.0007660 -0.0086657  0.0047321  0.0008205  0.0002632
35 3  0.0621285  0.1004682  0.0763068  0.0932086  0.0002876 -0.0040463  0.0137643  0.0049911 -0.0452195 -0.0568492 -0.0672763 -0.0649632 -0.0152673 -0.0391776  0.0010719 -0.0241059 -0.0013420 -0.0006810 -0.0128061  0.0040662  0.0187825  0.0031785  0.0248609 -0.0061227  0.0009743  0.0009469 -0.0019357 -0.0029576 -0.0010080  0.0004338 -0.0002113 -0.0001618 -0.0005725 -0.0007984  0.0019859  0.0040301 -0.0003449  0.0006708 -0.0002098  0.0015661  0.0014727  0.0003424 -0.0001370  0.0000723  0.0010571  0.0016248 -0.0012889 -0.0001600  0.0023665  0.0120620 -0.0115381  0.0170702  0.0008479  0.0005972 -0.0065143 -0.0033290 -0.0026802 -0.0242261  0.0150827 -0.0192031  0.0003275  0.0012341  0.0006273 -0.0009522  0.0000659  0.0008213 -0.0001158  0.0000045 -0.0006534  0.0005260 -0.0008517  0.0013271 -0.0001507  0.0021819 -0.0001071  0.0002362
36 0  0.0418627        NaN -0.0118797        NaN  0.0066517        NaN -0.1357486        NaN -0.0455482        NaN -0.0412072        NaN -0.0040437        NaN  0.0185259        NaN -0.0007975        NaN  0.0381475        NaN  0.0121836        NaN  0.0280909        NaN -0.0013041        NaN  0.0018242        NaN  0.0041094        NaN -0.0017359        NaN  0.0002868        NaN -0.0013050        NaN -0.0000885        NaN -0.0009790        NaN -0.0024374        NaN  0.0005741        NaN -0.0009880        NaN  0.0004294        NaN -0.0022868        NaN -0.0104012        NaN  0.0002790        NaN -0.0142960        NaN  0.0052060        NaN  0.0170914        NaN  0.0000566        NaN -0.0001042        NaN  0.0038401        NaN -0.0000274        NaN  0.0001373        NaN  0.0000673        NaN -0.0002490        NaN -0.0000881        NaN
36 1 -0.0107710  0.0108317  0.0658946 -0.1449128 -0.0301195 -0.0083945  0.0472445 -0.0175658  0.0082664 -0.0001628  0.0207827  0.1659811  0.0070447  0.0043728  0.0140438 -0.0098887 -0.0269348 -0.0064280 -0.0159061  0.0075902  0.0063351  0.0049001 -0.0281209 -0.0811461  0.0144653 -0.0056669 -0.0006935  0.0000568 -0.0016273  0.0004913 -0.0025954 -0.0006688  0.0014372 -0.0024322 -0.0000543 -0.0002185 -0.0018507  0.0022505 -0.0002457  0.0002832  0.0029458  0.0032292  0.0015043 -0.0000186  0.0010934  0.0000230 -0.0004980  0.0007230 -0.0044820 -0.0031522  0.0093354  0.0307275 -0.0318768 -0.0022647  0.0056536  0.0018651  0.0048733  0.0032238 -0.0158672 -0.0554779 -0.0012681  0.0047837  0.0002762 -0.0006823  0.0007198  0.0023372  0.0006481  0.0000194 -0.0027334 -0.0005480 -0.0002728  0.0006298 -0.0042686 -0.0030650  0.0011421 -0.0000976
36 2  0.0929588  0.2748406  0.0420834  0.0326392 -0.0016850 -0.0017976  0.0399786 -0.0103573 -0.0634627 -0.0534126 -0.0316713 -0.0738425 -0.0076634 -0.0980232 -0.0206462  0.0397916  0.0004291 -0.0021305 -0.0062579  0.0158704  0.0339113  0.0068021 -0.0079571  0.0618413 -0.0003551 -0.0005117 -0.0011741 -0.0062752 -0.0042444  0.0015927  0.0015341 -0.0004350 -0.0004412  0.0009162  0.0003858  0.0032587  0.0012231  0.0007659 -0.0002038  0.0004921  0.0018367 -0.0007641 -0.0003133  0.0002036  0.0003231  0.0001977 -0.0005369 -0.0017585 -0.0138688  0.0078417  0.0069852 -0.0345796  0.0007283  0.0002115  0.0127933  0.0002173  0.0130108 -0.0300984 -0.0057195  0.0442791  0.0000261  0.0003276  0.0007886  0.0003884 -0.0041669  0.0004251 -0.0002037  0.0000446 -0.0001370  0.0005602 -0.0005576 -0.0002416  0.0001491  0.0061155  0.0001137  0.0006075
36 3 -0.0059852 -0.0049359 -0.1236230 -0.2118934 -0.0054353 -0.0023723  0.0181021 -0.0025982  0.0082728 -0.0122477  0.1169080  0.1631220  0.0050214 -0.0022617  0.0116019  0.1201000  0.0129433 -0.0061241 -0.0048279  0.0047819  0.0001800  0.0052303 -0.0635522  0.0202045 -0.0007632  0.0021672  0.0010285  0.0019560  0.0004378  0.0006118  0.0011150  0.0003247 -0.0002265  0.0009302 -0.0004877 -0.0013645 -0.0023390 -0.0014581  0.0011723 -0.0007177 -0.0006528  0.0013877 -0.0008567  0.0004707  0.0019644 -0.0008340  0.0013482  0.0000084  0.0021182 -0.0019520  0.0273994 -0.0426366  0.0082401 -0.0010290 -0.0038777  0.0017436  0.0009796 -0.0009561 -0.0306401  0.0595679 -0.0005352 -0.0001573 -0.0011031  0.0002741 -0.0013711 -0.0001377 -0.0003690 -0.0001523  0.0007607  0.0021292  0.0012438 -0.0002882  0.0006859 -0.0016234 -0.0001850  0.0006191
37 0 -0.0248899        NaN  0.0233888        NaN  0.0563509        NaN -0.0132980        NaN  0.0194756        NaN  0.0387690        NaN  0.0019579        NaN -0.0421676        NaN -0.0181378        NaN  0.0105163        NaN -0.0046280        NaN -0.0607152        NaN  0.0051523        NaN -0.0002902        NaN -0.0007638        NaN -0.0050618        NaN  0.0002522        NaN -0.0007572        NaN -0.0000195        NaN  0.0005277        NaN -0.0005172        NaN  0.0015833        NaN -0.0020788        NaN  0.0005071        NaN  0.0038661        NaN  0.0377208        NaN  0.0126187        NaN  0.0057726        NaN -0.0022208        NaN -0.0419639        NaN  0.0008842        NaN -0.0004327        NaN  0.0016024        NaN -0.0007128        NaN -0.0018506        NaN  0.0006397        NaN -0.0022217        NaN  0.0010632        NaN
37 1  0.0129235  0.1450986  0.0401438 -0.0627423 -0.0014344  0.0045482  0.0426226 -0.0286032 -0.0024954 -0.0786664 -0.0180213  0.0088109 -0.0095585 -0.0484426 -0.0224739  0.0233765 -0.0022838 -0.0026545  0.0156977 -0.0003295  0.0070258  0.0191689 -0.0127078  0.0120507 -0.0009907  0.0002408  0.0021442 -0.0002375 -0.0000624 -0.0003630  0.0018401  0.0004089 -0.0000887 -0.0007703 -0.0009384  0.0052170  0.0004910 -0.0000365 -0.0016892 -0.0003275 -0.0004998  0.0015705 -0.0006543  0.0000096 -0.0000508  0.0015162 -0.0010146 -0.0020552 -0.0064603  0.0077987  0.0196886 -0.0082657 -0.0004444  0.0005218  0.0234087  0.0026256  0.0075525  0.0031149 -0.0148453  0.0127604 -0.0006060  0.0011039  0.0010900  0.0007985 -0.0009332  0.0005059  0.0004004 -0.0000751 -0.0006336  0.0005697 -0.0013531 -0.0018138  0.0016454  0.0030305 -0.0003139  0.0003399
37 2 -0.0001524  0.0024200 -0.1798275 -0.3543628 -0.0373133  0.0133605  0.0419207  0.0182156 -0.0019318 -0.0029166  0.1640523  0.1271914  0.0104733 -0.0015484  0.0350104  0.1459230  0.0128525 -0.0083907 -0.0107736 -0.0046157  0.0104265  0.0017625 -0.0547162  0.0043471 -0.0053617  0.0089702  0.0014853  0.0004283  0.0016597  0.0001489  0.0029356  0.0006762 -0.0001319  0.0000023  0.0001676 -0.0005768 -0.0025899  0.0018921  0.0000495  0.0010603  0.0008330 -0.0000597 -0.0008205 -0.0002007  0.0025615 -0.0002967 -0.0000221  0.0013626 -0.0064110 -0.0023289  0.0273590 -0.0133761 -0.0045907 -0.0005711 -0.0059446  0.0017757  0.0072233  0.0017546 -0.0291267  0.0395575 -0.0015385  0.0043349 -0.0003891 -0.0009067 -0.0026612 -0.0004968  0.0003370 -0.0003310  0.0015551  0.0051989  0.0002801  0.0011306  0.0073526 -0.0042300 -0.0007446  0.0002101
37 3  0.0272626  0.0385912  0.0616600  0.1098026  0.0005864 -0.0059572 -0.0156775 -0.0074665 -0.0173172  0.0010928 -0.0602028 -0.0692093 -0.0231720 -0.0467164  0.0000860 -0.0529137 -0.0008060  0.0011246 -0.0062770  0.0078276  0.0004013 -0.0222925  0.0248923 -0.0304467 -0.0017049 -0.0014442 -0.0021454 -0.0033992 -0.0004025 -0.0004353 -0.0005188 -0.0001507  0.0012022 -0.0003368  0.0009123  0.0015902  0.0001772 -0.0002678  0.0002579  0.0028761 -0.0004006 -0.0008629  0.0000557 -0.0000192 -0.0015854 -0.0012631 -0.0004680  0.0016358  0.0060229  0.0132875 -0.0116249  0.0323523  0.0004223  0.0002085 -0.0020066 -0.0014833 -0.0118057 -0.0274158  0.0149272 -0.0364222  0.0000348 -0.0010850  0.0002047 -0.0020595  0.0005539 -0.0007936 -0.0001326  0.0000750  0.0003649 -0.0004068 -0.0002902  0.0026524  0.0000704 -0.0025453 -0.0002756 -0.0003416
38 0  0.0514685        NaN  0.0130194        NaN  0.0054312        NaN -0.1148662        NaN -0.0391986        NaN -0.0318426        NaN -0.0096215        NaN  0.0042679        NaN -0.0003384        NaN  0.0360095        NaN  0.0076687        NaN  0.0151601        NaN  0.0006621        NaN  0.0002046        NaN  0.0013276        NaN -0.0016262        NaN -0.0004578        NaN  0.0000066        NaN  0.0002607        NaN -0.0011512        NaN  0.0002693        NaN  0.0006040        NaN  0.0010306        NaN -0.0007305        NaN -0.0026923        NaN -0.0017279        NaN  0.0004438        NaN -0.0075622        NaN  0.0042488        NaN  0.0065049        NaN -0.0000916        NaN  0.0002649        NaN -0.0025131        NaN  0.0001469        NaN -0.0001001        NaN -0.0003258        NaN  0.0004221        NaN -0.0000961        NaN
38 1 -0.0062639  0.0080378  0.0106570 -0.0685599 -0.0659379  0.0285428  0.0381507 -0.0185512 -0.0051348  0.0030464 -0.0488590  0.1201593  0.0112906 -0.0016184  0.0126467  0.0216897  0.0207997 -0.0010609 -0.0142084  0.0084806  0.0062866  0.0053692  0.0126059 -0.0272403 -0.0161449  0.0109573  0.0007955 -0.0004872  0.0016194 -0.0000322 -0.0006924 -0.0005293  0.0006974  0.0007334 -0.0000607 -0.0003610  0.0026914 -0.0027073 -0.0005078 -0.0001892 -0.0027037 -0.0027726  0.0008206  0.0001087 -0.0007347  0.0002879 -0.0007252  0.0002648 -0.0082735 -0.0058034  0.0004045  0.0021281 -0.0170432  0.0019527  0.0032200  0.0010065  0.0067983  0.0038794 -0.0024911 -0.0223118 -0.0000855 -0.0034976  0.0005658 -0.0003075 -0.0007475 -0.0020380  0.0009327  0.0000858  0.0036651  0.0006439 -0.0005548  0.0003469  0.0037208  0.0026478 -0.0013328 -0.0006590
38 2  0.0548267  0.1408237  0.0246583  0.0732440 -0.0031466 -0.0113735  0.0596401 -0.0162230 -0.0313425  0.0827428 -0.0276218 -0.0720749 -0.0181443 -0.1004061 -0.0038666  0.0124650  0.0017769  0.0014018 -0.0171487  0.0160513  0.0138382 -0.0470386  0.0118981  0.0433455  0.0002290  0.0007567 -0.0014877 -0.0087445 -0.0019382 -0.0004083  0.0015475 -0.0001727 -0.0002940 -0.0021035  0.0017009  0.0014543 -0.0008045 -0.0004602 -0.0002739  0.0013303  0.0002768  0.0007408 -0.0001751  0.0002161  0.0000323  0.0000227 -0.0009697 -0.0004671 -0.0048963  0.0156920 -0.0103943 -0.0234555 -0.0010818  0.0002116  0.0077180  0.0014882  0.0026478 -0.0476486  0.0122611  0.0291188 -0.0000572 -0.0000965  0.0008382 -0.0003545  0.0037457 -0.0000670 -0.0004028  0.0000707  0.0003152 -0.0004687 -0.0008291  0.0007873 -0.0002915 -0.0061316 -0.0001873 -0.0000630
38 3 -0.0048237  0.0050850 -0.0293168 -0.1190030 -0.0017929  0.0031747  0.0136348  0.0026326 -0.0040604 -0.0090136  0.0442460 -0.0176797  0.0001521 -0.0017706  0.0351665  0.1426021  0.0014976 -0.0001796 -0.0065890  0.0014911  0.0028211 -0.0008927 -0.0097665  0.0940300  0.0029187 -0.0037867  0.0002804  0.0026294 -0.0009219 -0.0009181  0.0007237 -0.0007535  0.0001437  0.0009308 -0.0016432 -0.0016791 -0.0000203  0.0003148  0.0010309 -0.0013447  0.0006124 -0.0013185 -0.0006038  0.0005574 -0.0034316 -0.0004333  0.0014507 -0.0006429 -0.0032064  0.0029745 -0.0007342 -0.0690341  0.0033963  0.0013094 -0.0027242  0.0002387 -0.0000485  0.0004804  0.0038329  0.0911730  0.0017546  0.0005775 -0.0010045  0.0007260  0.0013382  0.0002746 -0.0005166 -0.0000385 -0.0020899 -0.0032083  0.0012918 -0.0007148 -0.0003965  0.0013542  0.0000697  0.0006720
39 0 -0.0145430        NaN -0.1169144        NaN  0.0270906        NaN -0.0054362        NaN  0.0138379        NaN  0.0477906        NaN  0.0060993        NaN -0.0328712        NaN -0.0161102        NaN  0.0056921        NaN -0.0015198        NaN -0.0561531        NaN -0.0049168        NaN  0.0007647        NaN  0.0015140        NaN -0.0041834        NaN -0.0014954        NaN -0.0005447        NaN  0.0007099        NaN  0.0004340        NaN  0.0000883        NaN  0.0015223        NaN  0.0016627        NaN  0.0007311        NaN -0.0020474        NaN  0.0374559        NaN  0.0008916        NaN  0.0060515        NaN -0.0009966        NaN -0.0409882        NaN -0.0005832        NaN -0.0002809        NaN -0.0015651        NaN -0.0005580        NaN  0.0016911        NaN  0.0003809        NaN  0.0020984        NaN -0.0005839        NaN
39 1  0.0049143  0.1026692  0.0113509 -0.0342290 -0.0066234  0.0018006  0.1036662 -0.0030509  0.0189650 -0.0027141 -0.0020296 -0.0214744 -0.0072304 -0.0424711 -0.0137986  0.0247408  0.0013461  0.0006619 -0.0268235  0.0132299 -0.0032010 -0.0213210 -0.0129689  0.0189871  0.0006160  0.0006155 -0.0011266 -0.0057467 -0.0023377  0.0008111  0.0025957  0.0000293 -0.0000982  0.0001075 -0.0004815  0.0042190 -0.0004185 -0.0001460 -0.0021284  0.0010213  0.0005937 -0.0012529 -0.0009412 -0.0001023  0.0000406 -0.0014865 -0.0016240 -0.0001976 -0.0040544  0.0143038  0.0160978 -0.0070282  0.0004354 -0.0003870  0.0175529  0.0071969  0.0037547 -0.0131782 -0.0114724  0.0158726  0.0005896 -0.0009572  0.0019353 -0.0002220 -0.0006344 -0.0001028  0.0002785 -0.0000513  0.0004795 -0.0005787 -0.0020311 -0.0007707 -0.0012828 -0.0026660 -0.0004837 -0.0000782
39 2  0.0035354 -0.0014115 -0.0142277 -0.1870741 -0.0443136  0.0219801  0.0347158  0.0182695 -0.0073685 -0.0063815  0.0734831 -0.1064846  0.0069903 -0.0011315  0.0568788  0.1432557  0.0161608 -0.0052727 -0.0087509 -0.0042306  0.0077432  0.0029143  0.0107113  0.0918527  0.0060326 -0.0044605  0.0001591  0.0006375 -0.0022566 -0.0006656  0.0037151 -0.0008169  0.0017274  0.0050521  0.0003037 -0.0011678  0.0018182 -0.0017816  0.0003816  0.0008874 -0.0005242 -0.0001426 -0.0012901  0.0001007 -0.0030453  0.0001481  0.0002978  0.0011724 -0.0027248 -0.0012842 -0.0099342 -0.0427773 -0.0016938  0.0026118 -0.0080307  0.0006696  0.0040352  0.0028233  0.0136019  0.0820186  0.0017193 -0.0042518 -0.0007575 -0.0005616  0.0025439  0.0006125  0.0001230 -0.0001661 -0.0018420 -0.0054314  0.0006877  0.0009324 -0.0060104  0.0037621  0.0003434  0.0005034
39 3 -0.0143420 -0.0478462  0.0624339  0.1503076 -0.0012358 -0.0090743 -0.0256614 -0.0083052  0.0208706  0.0630349 -0.0389855 -0.0327053 -0.0242847 -0.0425086 -0.0058071 -0.0733373 -0.0003533  0.0009368 -0.0000013  0.0076213 -0.0133597 -0.0334813  0.0125424 -0.0535538  0.0013713  0.0019136 -0.0009730  0.0013619  0.0000093  0.0008016 -0.0009552  0.0004260 -0.0007254 -0.0009285 -0.0001519 -0.0020802 -0.0004045 -0.0000050  0.0007597  0.0030105  0.0010533  0.0003471  0.0000537 -0.0001281  0.0009468  0.0012406  0.0005487  0.0028767  0.0123299  0.0153617 -0.0072320  0.0394647 -0.0004493  0.0009224 -0.0003409 -0.0009142 -0.0153089 -0.0204778  0.0083137 -0.0517712  0.0003932  0.0013930 -0.0002265 -0.0023030  0.0000026  0.0007869  0.0000491  0.0000774 -0.0008286 -0.0000383  0.0003379  0.0030040  0.0000539  0.0020809 -0.0001692 -0.0002882
40 0  0.0417415        NaN  0.0523498        NaN  0.0004064        NaN -0.0867561        NaN -0.0255997        NaN -0.0261950        NaN -0.0073314        NaN  0.0005607        NaN  0.0006953        NaN  0.0301742        NaN  0.0035677        NaN  0.0166583        NaN -0.0013027        NaN -0.0018181        NaN  0.0034137        NaN -0.0010716        NaN  0.0006215        NaN  0.0016764        NaN -0.0006426        NaN -0.0009853        NaN -0.0022887        NaN  0.0006030        NaN -0.0014896        NaN -0.0017576        NaN  0.0000608        NaN -0.0049390        NaN -0.0000005        NaN  0.0000227        NaN  0.0012219        NaN  0.0080790        NaN  0.0006588        NaN  0.0006836        NaN  0.0028087        NaN  0.0002126        NaN -0.0004605        NaN -0.0008201        NaN -0.0003411        NaN -0.0002493        NaN
40 1 -0.0016089  0.0074375  0.1158293 -0.1136316 -0.0893744  0.0069802  0.0400299 -0.0127637 -0.0036247 -0.0021205 -0.0376329  0.0750710  0.0066874  0.0025218  0.0043913  0.0277619  0.0272779 -0.0048126 -0.0142878  0.0055650  0.0096660 -0.0000177  0.0224245 -0.0020377  0.0155089 -0.0068368  0.0002447 -0.0023609 -0.0019115  0.0001037  0.0016017 -0.0001990  0.0015195 -0.0006466 -0.0004059 -0.0008857 -0.0010773  0.0018686 -0.0007073 -0.0001814  0.0021961  0.0020878 -0.0000697  0.0001108  0.0009253  0.0000319 -0.0006675 -0.0000851 -0.0046250 -0.0030535 -0.0061213 -0.0076972 -0.0247735 -0.0011893  0.0013581 -0.0010386  0.0051483  0.0025832  0.0027246 -0.0063295 -0.0007347  0.0034833  0.0005215  0.0002929  0.0006506  0.0017374  0.0009718  0.0001501 -0.0022752 -0.0005352 -0.0005262  0.0000112 -0.0031781 -0.0021848  0.0007074 -0.0000731
40 2  0.0084710 -0.0173413  0.0371293  0.1162259 -0.0031950 -0.0165656  0.0725959 -0.0102759  0.0049875  0.1758543 -0.0055812 -0.0523531 -0.0173968 -0.0680593  0.0134449 -0.0131903  0.0036210  0.0037207 -0.0273472  0.0116748 -0.0058776 -0.0700646  0.0274638  0.0190011  0.0001840  0.0003225 -0.0016590 -0.0011107 -0.0039144  0.0030743  0.0014011  0.0010920 -0.0003503  0.0010769  0.0021329 -0.0017135  0.0008546 -0.0002400 -0.0008823  0.0017246  0.0020559 -0.0012698 -0.0001542 -0.0000364  0.0002102 -0.0002616 -0.0015735  0.0010458  0.0028112  0.0166188 -0.0305204 -0.0087482  0.0009064  0.0011566  0.0027861  0.0011044 -0.0069451 -0.0451520  0.0298936  0.0076448 -0.0000454  0.0006824  0.0011863 -0.0006855 -0.0032937  0.0002830 -0.0004937  0.0000241 -0.0002472 -0.0000696 -0.0012196  0.0014768  0.0004223  0.0047863  0.0001624  0.0001231
40 3  0.0039576 -0.0014425 -0.0253894  0.1375978  0.0155713 -0.0087320 -0.0112214  0.0159395 -0.0062842 -0.0040454 -0.0462544 -0.1965524  0.0008663 -0.0023587  0.0566322  0.1136233  0.0012418 -0.0037341 -0.0027614 -0.0032261  0.0015206  0.0004233  0.0616923  0.1440168 -0.0037758  0.0000322  0.0016816  0.0018111  0.0009508  0.0008053 -0.0011909 -0.0015166  0.0022071  0.0028140 -0.0021089  0.0000510 -0.0009301 -0.0012466  0.0005646 -0.0015207 -0.0004555  0.0012305 -0.0001218  0.0005673  0.0018684 -0.0015073  0.0011665 -0.0011828  0.0017761 -0.0002186 -0.0390626 -0.0834814  0.0047293 -0.0018126 -0.0003347  0.0001067  0.0019005 -0.0009075  0.0483853  0.1053176 -0.0010830  0.0000332 -0.0006776  0.0007911 -0.0011768 -0.0002657 -0.0003758 -0.0000131  0.0009471  0.0016092  0.0008637 -0.0010799  0.0003362 -0.0010804 -0.0002149  0.0005337
41 0 -0.0106875        NaN -0.0399180        NaN  0.0091792        NaN  0.0161677        NaN  0.0098168        NaN  0.0496719        NaN  0.0035217        NaN -0.0254154        NaN -0.0079195        NaN -0.0051454        NaN -0.0013121        NaN -0.0452718        NaN  0.0081193        NaN  0.0007329        NaN -0.0003507        NaN -0.0033638        NaN -0.0006944        NaN -0.0009775        NaN -0.0002227        NaN  0.0008578        NaN -0.0002872        NaN  0.0013156        NaN -0.0006062        NaN  0.0016725        NaN  0.0003897        NaN  0.0250792        NaN  0.0000228        NaN  0.0059138        NaN  0.0002057        NaN -0.0294732        NaN  0.0002537        NaN -0.0009150        NaN  0.0013977        NaN -0.0003264        NaN -0.0011644        NaN  0.0010213        NaN -0.0019445        NaN  0.0010321        NaN
41 1  0.0049386  0.0639343 -0.0025398 -0.0289410 -0.0077076 -0.0010616  0.1320086 -0.0208209  0.0272002  0.0427211  0.0236671 -0.0472375 -0.0021790 -0.0328954 -0.0206022  0.0260186  0.0012764  0.0005632 -0.0377834 -0.0020498 -0.0093032 -0.0316959 -0.0295428  0.0314097 -0.0003665  0.0002975 -0.0003115  0.0000359 -0.0013396  0.0003236  0.0027170  0.0006325 -0.0007191  0.0000954  0.0010629  0.0020297  0.0006090 -0.0004248 -0.0018179  0.0014524  0.0002901  0.0009751 -0.0011110 -0.0002056  0.0002822  0.0008545 -0.0014304  0.0009897 -0.0042622  0.0180272  0.0228316 -0.0138729 -0.0004527  0.0001831  0.0163343  0.0019833  0.0015711 -0.0149840 -0.0206745  0.0247053 -0.0008109  0.0012590  0.0011625 -0.0007337 -0.0010849  0.0003001  0.0002393 -0.0001187 -0.0002160  0.0000416 -0.0014031  0.0000918  0.0015319  0.0023418 -0.0001098  0.0002441
41 2  0.0013364  0.0105282 -0.0261897  0.0982393 -0.0380384  0.0008392  0.0101988  0.0196555 -0.0097969 -0.0057339 -0.0241171 -0.2556548  0.0025703  0.0041564  0.0494646  0.1033277  0.0174740 -0.0059500 -0.0016482 -0.0036101  0.0059627  0.0036291  0.0564567  0.1394022 -0.0062169  0.0056959  0.0014451  0.0011182  0.0019753  0.0002181  0.0030822 -0.0015969  0.0005249  0.0003487 -0.0005797 -0.0002080 -0.0010268  0.0009987  0.0003345  0.0001576  0.0005788  0.0002918 -0.0013725  0.0003981  0.0029867 -0.0006236  0.0004520  0.0002047 -0.0016324 -0.0002418 -0.0284189 -0.0582952  0.0017848 -0.0027339 -0.0088795  0.0018393  0.0029367  0.0033212  0.0371144  0.0997303 -0.0019464  0.0034412 -0.0006056 -0.0000529 -0.0021745 -0.0004630  0.0000642 -0.0000912  0.0018697  0.0039991  0.0005849  0.0003029  0.0048124 -0.0033718 -0.0008077  0.0000514
41 3 -0.0477485 -0.1147909  0.0143948  0.0953627  0.0010281 -0.0083383 -0.0361158 -0.0141537  0.0457570  0.0954181 -0.0088507  0.0050943 -0.0134585 -0.0096218 -0.0021048 -0.0694468  0.0007452  0.0026493  0.0060041  0.0036672 -0.0291595 -0.0440936  0.0027038 -0.0620105 -0.0008296 -0.0011300 -0.0013551  0.0014207  0.0009718 -0.0004699 -0.0013324  0.0005144  0.0002142 -0.0003224 -0.0016326 -0.0045714  0.0000617 -0.0004040  0.0011611  0.0030888 -0.0008377 -0.0005394  0.0001672 -0.0000236 -0.0011257 -0.0012971  0.0014006  0.0039761  0.0125883  0.0102816 -0.0028275  0.0385963  0.0000544  0.0007718  0.0010186 -0.0009113 -0.0164451 -0.0165801  0.0029911 -0.0498199 -0.0000333 -0.0008056 -0.0007163 -0.0024052  0.0005210 -0.0007180  0.0000819 -0.0000177  0.0004938 -0.0003581  0.0010814  0.0033022  0.0000004 -0.0024903 -0.0002618 -0.0007984
42 0  0.0231479        NaN  0.0684917        NaN  0.0005098        NaN -0.0435189        NaN -0.0099509        NaN -0.0138249        NaN -0.0074773        NaN -0.0144976        NaN -0.0004615        NaN  0.0224297        NaN -0.0006447        NaN  0.0005771        NaN  0.0008672        NaN -0.0028434        NaN -0.0001336        NaN -0.0005734        NaN -0.0007457        NaN  0.0015725        NaN  0.0002489        NaN -0.0000087        NaN  0.0006934        NaN  0.0003748        NaN  0.0007816        NaN -0.0013460        NaN -0.0003045        NaN  0.0063865        NaN  0.0002651        NaN  0.0042024        NaN -0.0005360        NaN -0.0065520        NaN -0.0001591        NaN  0.0003974        NaN -0.0026722        NaN  0.0003458        NaN -0.0000368        NaN -0.0002862        NaN  0.0003155        NaN -0.0003106        NaN
