# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Mar 2024
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2023-12).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
50 3 -0.0032696 -0.0032965        NaN        NaN  0.0126472  0.0007065        NaN        NaN  0.0079438  0.0034629        NaN        NaN  0.0019040 -0.0001820        NaN        NaN -0.0068403  0.0026642        NaN        NaN -0.0009256  0.0008434        NaN        NaN  0.0024526 -0.0015754        NaN        NaN -0.0004612  0.0000894        NaN        NaN -0.0016082 -0.0021580        NaN        NaN -0.0001242  0.0013293        NaN        NaN  0.0003321 -0.0009146        NaN        NaN -0.0014012  0.0009701        NaN        NaN -0.0007022 -0.0029315        NaN        NaN  0.0025446  0.0012140        NaN        NaN -0.0013428 -0.0007617        NaN        NaN  0.0009301 -0.0002216        NaN        NaN  0.0002456  0.0002319        NaN        NaN -0.0006929 -0.0002446        NaN        NaN  0.0000244  0.0004501        NaN        NaN
51 0  0.0020515        NaN        NaN        NaN -0.0417864        NaN        NaN        NaN -0.0074376        NaN        NaN        NaN  0.0018448        NaN        NaN        NaN  0.0175565        NaN        NaN        NaN  0.0041274        NaN        NaN        NaN -0.0047810        NaN        NaN        NaN -0.0011498        NaN        NaN        NaN -0.0001192        NaN        NaN        NaN -0.0000043        NaN        NaN        NaN  0.0001886        NaN        NaN        NaN  0.0002814        NaN        NaN        NaN -0.0007517        NaN        NaN        NaN -0.0098890        NaN        NaN        NaN  0.0023082        NaN        NaN        NaN -0.0001655        NaN        NaN        NaN -0.0002727        NaN        NaN        NaN  0.0005087        NaN        NaN        NaN  0.0009072        NaN        NaN        NaN
51 1 -0.0060976 -0.0073424        NaN        NaN -0.0003194 -0.0030058        NaN        NaN -0.0027189  0.0420709        NaN        NaN  0.0041714  0.0046715        NaN        NaN  0.0019129  0.0015917        NaN        NaN  0.0074565 -0.0054706        NaN        NaN  0.0003831 -0.0001394        NaN        NaN -0.0019028  0.0009353        NaN        NaN  0.0001121 -0.0001911        NaN        NaN -0.0001527  0.0002677        NaN        NaN  0.0008837 -0.0007360        NaN        NaN  0.0001849 -0.0001728        NaN        NaN -0.0028031 -0.0127977        NaN        NaN  0.0000815  0.0005240        NaN        NaN  0.0029702 -0.0013643        NaN        NaN  0.0003519 -0.0006280        NaN        NaN -0.0000173 -0.0002846        NaN        NaN  0.0000458  0.0002193        NaN        NaN -0.0008928 -0.0010994        NaN        NaN
51 2  0.0061284 -0.0056355        NaN        NaN  0.0331835 -0.0142763        NaN        NaN  0.0049392  0.0039836        NaN        NaN -0.0064905 -0.0050473        NaN        NaN -0.0119571  0.0056252        NaN        NaN -0.0085796 -0.0025406        NaN        NaN  0.0018574 -0.0052610        NaN        NaN -0.0004756  0.0003077        NaN        NaN  0.0004730  0.0011809        NaN        NaN -0.0002589  0.0007051        NaN        NaN -0.0000698 -0.0003335        NaN        NaN -0.0021920  0.0001623        NaN        NaN  0.0016334 -0.0021951        NaN        NaN  0.0108924  0.0007306        NaN        NaN -0.0037405 -0.0032961        NaN        NaN  0.0015269 -0.0014754        NaN        NaN  0.0005025  0.0001643        NaN        NaN -0.0013217 -0.0015619        NaN        NaN -0.0003052  0.0010352        NaN        NaN
51 3  0.0203912  0.0565433        NaN        NaN  0.0060188  0.0068728        NaN        NaN -0.0274856 -0.0983058        NaN        NaN  0.0037038  0.0035961        NaN        NaN -0.0022018 -0.0022894        NaN        NaN  0.0168150  0.0403068        NaN        NaN  0.0002428  0.0007199        NaN        NaN -0.0002263 -0.0000088        NaN        NaN  0.0004956  0.0001182        NaN        NaN  0.0000539  0.0001684        NaN        NaN  0.0001364  0.0001926        NaN        NaN  0.0002930  0.0007099        NaN        NaN -0.0073209 -0.0065839        NaN        NaN -0.0017602 -0.0003795        NaN        NaN  0.0081855  0.0232223        NaN        NaN -0.0000725  0.0002655        NaN        NaN -0.0001344  0.0004698        NaN        NaN -0.0002543  0.0000429        NaN        NaN  0.0000622  0.0019461        NaN        NaN
52 0 -0.0061598        NaN        NaN        NaN  0.0000395        NaN        NaN        NaN  0.0139321        NaN        NaN        NaN  0.0001487        NaN        NaN        NaN  0.0005748        NaN        NaN        NaN -0.0041224        NaN        NaN        NaN -0.0003586        NaN        NaN        NaN -0.0007500        NaN        NaN        NaN  0.0004697        NaN        NaN        NaN  0.0000585        NaN        NaN        NaN -0.0000146        NaN        NaN        NaN -0.0001818        NaN        NaN        NaN  0.0004223        NaN        NaN        NaN -0.0001866        NaN        NaN        NaN -0.0008650        NaN        NaN        NaN -0.0000358        NaN        NaN        NaN  0.0005788        NaN        NaN        NaN  0.0000006        NaN        NaN        NaN -0.0000795        NaN        NaN        NaN
52 1  0.0043288 -0.0087780        NaN        NaN  0.0139774  0.0016978        NaN        NaN -0.0001847  0.0014057        NaN        NaN -0.0050470 -0.0008678        NaN        NaN -0.0030593  0.0017393        NaN        NaN -0.0022714 -0.0009447        NaN        NaN  0.0060119 -0.0047172        NaN        NaN -0.0006255  0.0003806        NaN        NaN  0.0015789 -0.0001424        NaN        NaN -0.0008488  0.0013537        NaN        NaN  0.0004612  0.0001007        NaN        NaN -0.0004269  0.0009313        NaN        NaN  0.0011597 -0.0009481        NaN        NaN  0.0032519 -0.0007599        NaN        NaN -0.0022713  0.0004811        NaN        NaN  0.0004550 -0.0001184        NaN        NaN  0.0000218  0.0002841        NaN        NaN -0.0012171  0.0000981        NaN        NaN -0.0005240 -0.0008672        NaN        NaN
52 2 -0.0065550 -0.0062380        NaN        NaN  0.0030279  0.0063019        NaN        NaN -0.0048423 -0.0855474        NaN        NaN  0.0000788  0.0089654        NaN        NaN -0.0012208 -0.0026701        NaN        NaN  0.0012213  0.0335244        NaN        NaN -0.0000810 -0.0002185        NaN        NaN -0.0000478 -0.0002423        NaN        NaN  0.0007117  0.0009641        NaN        NaN  0.0003550  0.0001599        NaN        NaN  0.0001210 -0.0001321        NaN        NaN -0.0000211  0.0001773        NaN        NaN  0.0020666 -0.0020986        NaN        NaN -0.0000854 -0.0007288        NaN        NaN -0.0026861  0.0151946        NaN        NaN -0.0001789 -0.0001434        NaN        NaN -0.0008333  0.0001920        NaN        NaN -0.0001057  0.0000625        NaN        NaN  0.0003232  0.0022151        NaN        NaN
52 3 -0.0059987  0.0001119        NaN        NaN  0.0048322  0.0050150        NaN        NaN  0.0055303  0.0033866        NaN        NaN  0.0018342  0.0026642        NaN        NaN -0.0028075 -0.0020418        NaN        NaN  0.0007797  0.0009189        NaN        NaN -0.0012538  0.0027437        NaN        NaN  0.0007491  0.0002551        NaN        NaN -0.0003104 -0.0006338        NaN        NaN -0.0000486 -0.0014593        NaN        NaN -0.0003159  0.0006299        NaN        NaN  0.0013602 -0.0007404        NaN        NaN -0.0013407  0.0023661        NaN        NaN -0.0027773 -0.0015291        NaN        NaN  0.0021034  0.0000862        NaN        NaN -0.0006974  0.0005099        NaN        NaN -0.0002411 -0.0002765        NaN        NaN  0.0006331  0.0002552        NaN        NaN -0.0000757 -0.0003550        NaN        NaN
53 0  0.0040076        NaN        NaN        NaN -0.0277987        NaN        NaN        NaN -0.0055012        NaN        NaN        NaN  0.0010293        NaN        NaN        NaN  0.0128400        NaN        NaN        NaN  0.0026039        NaN        NaN        NaN  0.0026568        NaN        NaN        NaN  0.0007829        NaN        NaN        NaN  0.0012898        NaN        NaN        NaN  0.0001324        NaN        NaN        NaN -0.0001588        NaN        NaN        NaN -0.0006882        NaN        NaN        NaN -0.0033844        NaN        NaN        NaN -0.0011750        NaN        NaN        NaN  0.0028503        NaN        NaN        NaN  0.0001270        NaN        NaN        NaN  0.0001845        NaN        NaN        NaN -0.0004124        NaN        NaN        NaN -0.0006753        NaN        NaN        NaN
53 1 -0.0073022 -0.0248955        NaN        NaN -0.0003896 -0.0039751        NaN        NaN -0.0057958  0.0387640        NaN        NaN  0.0047964  0.0000907        NaN        NaN -0.0009525 -0.0012161        NaN        NaN  0.0054303  0.0038278        NaN        NaN -0.0003263  0.0002912        NaN        NaN  0.0005917 -0.0005128        NaN        NaN  0.0001616 -0.0003962        NaN        NaN  0.0002104  0.0000943        NaN        NaN -0.0002673  0.0004957        NaN        NaN -0.0000772  0.0006527        NaN        NaN -0.0016906 -0.0082836        NaN        NaN -0.0000979  0.0001918        NaN        NaN  0.0016085  0.0046804        NaN        NaN -0.0003191  0.0002462        NaN        NaN  0.0002764  0.0001574        NaN        NaN  0.0000539  0.0001485        NaN        NaN  0.0006486  0.0008195        NaN        NaN
53 2  0.0016364 -0.0064130        NaN        NaN  0.0255319 -0.0074710        NaN        NaN  0.0043455  0.0029186        NaN        NaN -0.0026444  0.0001450        NaN        NaN -0.0122263  0.0022354        NaN        NaN -0.0034640 -0.0038119        NaN        NaN -0.0017242  0.0012395        NaN        NaN  0.0004514 -0.0000664        NaN        NaN  0.0001029 -0.0018394        NaN        NaN -0.0009529 -0.0004788        NaN        NaN -0.0000048  0.0002825        NaN        NaN  0.0003098 -0.0004561        NaN        NaN  0.0028615  0.0054647        NaN        NaN  0.0002014 -0.0007939        NaN        NaN -0.0025392 -0.0013291        NaN        NaN -0.0001218  0.0014890        NaN        NaN -0.0003800 -0.0001800        NaN        NaN -0.0002342  0.0007668        NaN        NaN  0.0000253 -0.0007033        NaN        NaN
53 3  0.0338072  0.0900413        NaN        NaN  0.0027421  0.0059469        NaN        NaN -0.0345316 -0.0876847        NaN        NaN  0.0078524  0.0007446        NaN        NaN -0.0007203 -0.0013654        NaN        NaN  0.0146709  0.0196941        NaN        NaN -0.0007039 -0.0014100        NaN        NaN  0.0001252 -0.0007408        NaN        NaN -0.0000260  0.0004178        NaN        NaN  0.0002885  0.0006249        NaN        NaN -0.0002923  0.0001249        NaN        NaN -0.0001021  0.0000195        NaN        NaN -0.0078589 -0.0034788        NaN        NaN  0.0005296 -0.0002467        NaN        NaN  0.0109517  0.0053805        NaN        NaN -0.0001722 -0.0007375        NaN        NaN -0.0000302 -0.0003310        NaN        NaN  0.0004453  0.0005257        NaN        NaN -0.0001516 -0.0012219        NaN        NaN
54 0  0.0037242        NaN        NaN        NaN -0.0013930        NaN        NaN        NaN  0.0072148        NaN        NaN        NaN -0.0011421        NaN        NaN        NaN  0.0005502        NaN        NaN        NaN -0.0022535        NaN        NaN        NaN  0.0003296        NaN        NaN        NaN -0.0016167        NaN        NaN        NaN -0.0008650        NaN        NaN        NaN  0.0003971        NaN        NaN        NaN  0.0007986        NaN        NaN        NaN  0.0008026        NaN        NaN        NaN -0.0014963        NaN        NaN        NaN -0.0005328        NaN        NaN        NaN -0.0007395        NaN        NaN        NaN -0.0004053        NaN        NaN        NaN -0.0008049        NaN        NaN        NaN  0.0005219        NaN        NaN        NaN  0.0000934        NaN        NaN        NaN
54 1 -0.0022588 -0.0018685        NaN        NaN  0.0174094 -0.0100425        NaN        NaN  0.0082500  0.0017797        NaN        NaN -0.0013772  0.0030543        NaN        NaN -0.0080849  0.0007438        NaN        NaN -0.0052712  0.0005759        NaN        NaN -0.0067872  0.0035998        NaN        NaN  0.0004132 -0.0005413        NaN        NaN  0.0006060  0.0020813        NaN        NaN  0.0002626 -0.0005403        NaN        NaN -0.0002465  0.0000285        NaN        NaN -0.0007108 -0.0003074        NaN        NaN  0.0040047  0.0022608        NaN        NaN  0.0038232  0.0001317        NaN        NaN -0.0027726 -0.0010210        NaN        NaN  0.0002744 -0.0007246        NaN        NaN  0.0000442 -0.0001127        NaN        NaN  0.0001513  0.0002756        NaN        NaN  0.0003143  0.0006055        NaN        NaN
54 2 -0.0062717  0.0020760        NaN        NaN  0.0014791  0.0025943        NaN        NaN -0.0075714 -0.0712617        NaN        NaN  0.0001068  0.0031881        NaN        NaN -0.0010217 -0.0012695        NaN        NaN  0.0038010  0.0183805        NaN        NaN  0.0000840 -0.0001945        NaN        NaN  0.0017238 -0.0015791        NaN        NaN -0.0005462 -0.0015443        NaN        NaN -0.0004776  0.0004431        NaN        NaN -0.0007762  0.0007199        NaN        NaN -0.0002631  0.0005497        NaN        NaN  0.0012555 -0.0009518        NaN        NaN -0.0005704 -0.0005027        NaN        NaN -0.0003582  0.0035173        NaN        NaN  0.0002919 -0.0002810        NaN        NaN  0.0010800 -0.0000903        NaN        NaN -0.0000695  0.0004959        NaN        NaN -0.0002002 -0.0015215        NaN        NaN
54 3 -0.0102886 -0.0025588        NaN        NaN  0.0077571  0.0010361        NaN        NaN  0.0074887  0.0018717        NaN        NaN  0.0052025  0.0026174        NaN        NaN -0.0023754  0.0007279        NaN        NaN  0.0017409  0.0039530        NaN        NaN  0.0020680 -0.0004087        NaN        NaN -0.0004450 -0.0000286        NaN        NaN -0.0009736 -0.0012346        NaN        NaN -0.0003206  0.0009182        NaN        NaN  0.0002179 -0.0005529        NaN        NaN -0.0010981  0.0007354        NaN        NaN -0.0020673 -0.0048975        NaN        NaN  0.0003947  0.0014961        NaN        NaN  0.0008326  0.0024271        NaN        NaN  0.0006132 -0.0002880        NaN        NaN  0.0001253  0.0001714        NaN        NaN -0.0005032  0.0001109        NaN        NaN  0.0000742  0.0002345        NaN        NaN
55 0 -0.0013883        NaN        NaN        NaN -0.0145006        NaN        NaN        NaN -0.0001419        NaN        NaN        NaN  0.0026730        NaN        NaN        NaN  0.0123277        NaN        NaN        NaN  0.0020588        NaN        NaN        NaN -0.0023253        NaN        NaN        NaN -0.0010321        NaN        NaN        NaN -0.0007735        NaN        NaN        NaN -0.0000656        NaN        NaN        NaN  0.0001429        NaN        NaN        NaN  0.0001298        NaN        NaN        NaN -0.0003577        NaN        NaN        NaN -0.0041160        NaN        NaN        NaN  0.0019844        NaN        NaN        NaN  0.0000403        NaN        NaN        NaN -0.0001433        NaN        NaN        NaN  0.0001862        NaN        NaN        NaN  0.0004594        NaN        NaN        NaN
55 1 -0.0007886 -0.0398551        NaN        NaN  0.0004105 -0.0014012        NaN        NaN -0.0088517  0.0249059        NaN        NaN -0.0005469  0.0166350        NaN        NaN  0.0021314  0.0013077        NaN        NaN  0.0063832 -0.0020117        NaN        NaN  0.0001934 -0.0001181        NaN        NaN -0.0003928  0.0005158        NaN        NaN  0.0000011 -0.0001196        NaN        NaN -0.0000892 -0.0000585        NaN        NaN  0.0002851 -0.0003685        NaN        NaN  0.0000948 -0.0003186        NaN        NaN -0.0015621 -0.0093288        NaN        NaN  0.0001618  0.0005826        NaN        NaN  0.0023193  0.0018448        NaN        NaN  0.0002145 -0.0002308        NaN        NaN  0.0001284 -0.0002064        NaN        NaN  0.0000193 -0.0000290        NaN        NaN -0.0004519 -0.0007929        NaN        NaN
55 2 -0.0024044  0.0048573        NaN        NaN  0.0211198 -0.0104550        NaN        NaN  0.0018575  0.0041163        NaN        NaN  0.0004841 -0.0021513        NaN        NaN -0.0100118  0.0039530        NaN        NaN -0.0013471  0.0004094        NaN        NaN -0.0000621 -0.0039938        NaN        NaN -0.0001734  0.0001542        NaN        NaN  0.0012253  0.0004970        NaN        NaN  0.0000477  0.0009282        NaN        NaN -0.0001119 -0.0002387        NaN        NaN -0.0014839  0.0004535        NaN        NaN -0.0024021 -0.0042038        NaN        NaN  0.0069279 -0.0003990        NaN        NaN  0.0013040 -0.0000540        NaN        NaN  0.0008496 -0.0008117        NaN        NaN  0.0002490  0.0001096        NaN        NaN -0.0007579 -0.0006768        NaN        NaN  0.0000801  0.0004937        NaN        NaN
55 3  0.0326058  0.0997693        NaN        NaN  0.0018152  0.0011242        NaN        NaN -0.0315643 -0.0447651        NaN        NaN -0.0038163 -0.0314163        NaN        NaN -0.0006867 -0.0007091        NaN        NaN  0.0184948  0.0093757        NaN        NaN  0.0001272  0.0007853        NaN        NaN -0.0008056  0.0002594        NaN        NaN  0.0002596 -0.0004278        NaN        NaN  0.0000676  0.0002492        NaN        NaN  0.0003451 -0.0000216        NaN        NaN  0.0001858  0.0006882        NaN        NaN -0.0071530  0.0013391        NaN        NaN -0.0012913 -0.0004529        NaN        NaN  0.0064731  0.0026606        NaN        NaN -0.0000690  0.0000319        NaN        NaN -0.0000893  0.0003502        NaN        NaN -0.0001309  0.0001553        NaN        NaN  0.0000963  0.0011989        NaN        NaN
56 0  0.0079909        NaN        NaN        NaN  0.0009344        NaN        NaN        NaN -0.0036727        NaN        NaN        NaN -0.0015296        NaN        NaN        NaN  0.0007794        NaN        NaN        NaN -0.0000852        NaN        NaN        NaN -0.0001733        NaN        NaN        NaN -0.0001161        NaN        NaN        NaN  0.0003308        NaN        NaN        NaN  0.0000480        NaN        NaN        NaN -0.0000567        NaN        NaN        NaN -0.0000637        NaN        NaN        NaN -0.0003725        NaN        NaN        NaN -0.0004107        NaN        NaN        NaN  0.0002105        NaN        NaN        NaN -0.0000282        NaN        NaN        NaN  0.0003571        NaN        NaN        NaN  0.0000133        NaN        NaN        NaN -0.0000544        NaN        NaN        NaN
56 1 -0.0031429  0.0001897        NaN        NaN  0.0196972 -0.0016955        NaN        NaN  0.0057370  0.0030488        NaN        NaN -0.0018670 -0.0001055        NaN        NaN -0.0042977  0.0021815        NaN        NaN -0.0031776  0.0005696        NaN        NaN  0.0031176 -0.0037167        NaN        NaN -0.0003060  0.0004256        NaN        NaN  0.0005988 -0.0008803        NaN        NaN -0.0002038  0.0009466        NaN        NaN  0.0001393 -0.0001129        NaN        NaN -0.0001351  0.0007884        NaN        NaN  0.0000771 -0.0019115        NaN        NaN  0.0059746 -0.0015138        NaN        NaN -0.0013507  0.0006613        NaN        NaN  0.0002651 -0.0000889        NaN        NaN -0.0000239  0.0000824        NaN        NaN -0.0005482  0.0000947        NaN        NaN -0.0001931 -0.0004182        NaN        NaN
56 2  0.0026495  0.0132490        NaN        NaN  0.0006735 -0.0005907        NaN        NaN -0.0066511 -0.0369979        NaN        NaN -0.0022231 -0.0107336        NaN        NaN -0.0004127  0.0003021        NaN        NaN  0.0019627  0.0074988        NaN        NaN -0.0000520  0.0003728        NaN        NaN -0.0002666  0.0000978        NaN        NaN  0.0004279  0.0004586        NaN        NaN  0.0002164 -0.0002147        NaN        NaN  0.0001204 -0.0000966        NaN        NaN  0.0000323 -0.0001330        NaN        NaN -0.0000697  0.0055722        NaN        NaN -0.0000509  0.0000203        NaN        NaN -0.0002285  0.0045737        NaN        NaN -0.0001467  0.0000737        NaN        NaN -0.0004925  0.0001608        NaN        NaN -0.0000192 -0.0001523        NaN        NaN  0.0002255  0.0012647        NaN        NaN
56 3  0.0025516 -0.0030986        NaN        NaN -0.0033119  0.0050910        NaN        NaN -0.0011910 -0.0001062        NaN        NaN  0.0017050  0.0031440        NaN        NaN  0.0016438 -0.0019088        NaN        NaN  0.0027382  0.0022411        NaN        NaN -0.0007368  0.0021444        NaN        NaN  0.0002995  0.0001593        NaN        NaN  0.0002981  0.0006965        NaN        NaN -0.0000380 -0.0008458        NaN        NaN -0.0001413  0.0003308        NaN        NaN  0.0005531 -0.0004984        NaN        NaN -0.0020004 -0.0002023        NaN        NaN -0.0047881 -0.0003720        NaN        NaN  0.0023778  0.0022692        NaN        NaN -0.0003162  0.0001605        NaN        NaN -0.0000595 -0.0001526        NaN        NaN  0.0002365  0.0001174        NaN        NaN -0.0000769 -0.0001381        NaN        NaN
57 0 -0.0012748        NaN        NaN        NaN  0.0002298        NaN        NaN        NaN  0.0006026        NaN        NaN        NaN  0.0022607        NaN        NaN        NaN  0.0016786        NaN        NaN        NaN  0.0016740        NaN        NaN        NaN  0.0016102        NaN        NaN        NaN  0.0006805        NaN        NaN        NaN  0.0002204        NaN        NaN        NaN  0.0002414        NaN        NaN        NaN -0.0001076        NaN        NaN        NaN -0.0000022        NaN        NaN        NaN -0.0028406        NaN        NaN        NaN  0.0025525        NaN        NaN        NaN  0.0023459        NaN        NaN        NaN -0.0001013        NaN        NaN        NaN  0.0000730        NaN        NaN        NaN  0.0000287        NaN        NaN        NaN -0.0003044        NaN        NaN        NaN
57 1  0.0052258 -0.0415002        NaN        NaN -0.0011486  0.0004646        NaN        NaN -0.0066614 -0.0009412        NaN        NaN  0.0010140  0.0096293        NaN        NaN -0.0001042 -0.0014518        NaN        NaN  0.0022947  0.0085524        NaN        NaN -0.0003364  0.0002009        NaN        NaN  0.0013285 -0.0006797        NaN        NaN  0.0001959 -0.0001988        NaN        NaN  0.0000034 -0.0000897        NaN        NaN -0.0004977  0.0003844        NaN        NaN -0.0001868  0.0001654        NaN        NaN  0.0002340 -0.0027719        NaN        NaN -0.0002487 -0.0000838        NaN        NaN  0.0002407  0.0063081        NaN        NaN -0.0001080  0.0002426        NaN        NaN  0.0002899  0.0000807        NaN        NaN -0.0000291 -0.0000538        NaN        NaN  0.0003385  0.0005255        NaN        NaN
57 2  0.0074423 -0.0063961        NaN        NaN  0.0076689  0.0021310        NaN        NaN  0.0019529  0.0024923        NaN        NaN  0.0015889  0.0002836        NaN        NaN -0.0041772 -0.0002242        NaN        NaN  0.0014895 -0.0016052        NaN        NaN -0.0008232  0.0013005        NaN        NaN  0.0000714  0.0001401        NaN        NaN  0.0002358 -0.0014905        NaN        NaN -0.0002652 -0.0002019        NaN        NaN  0.0000256  0.0001426        NaN        NaN  0.0002485  0.0000363        NaN        NaN -0.0003890  0.0012661        NaN        NaN -0.0033274 -0.0004472        NaN        NaN  0.0004890  0.0006232        NaN        NaN -0.0001342  0.0008089        NaN        NaN -0.0001461 -0.0000952        NaN        NaN -0.0000156  0.0005183        NaN        NaN -0.0001917 -0.0002640        NaN        NaN
57 3  0.0170398  0.0609479        NaN        NaN -0.0009053 -0.0002429        NaN        NaN -0.0142785  0.0054247        NaN        NaN  0.0007102 -0.0179643        NaN        NaN  0.0006618  0.0005010        NaN        NaN  0.0052691 -0.0140968        NaN        NaN -0.0002214 -0.0005682        NaN        NaN -0.0002373 -0.0000188        NaN        NaN -0.0003269  0.0000139        NaN        NaN  0.0001091  0.0001865        NaN        NaN  0.0000392 -0.0000311        NaN        NaN  0.0000011 -0.0000507        NaN        NaN -0.0027917  0.0038708        NaN        NaN  0.0007349 -0.0004030        NaN        NaN  0.0039231 -0.0114292        NaN        NaN -0.0000713 -0.0002853        NaN        NaN -0.0000754 -0.0001670        NaN        NaN  0.0002259  0.0001748        NaN        NaN -0.0000834 -0.0008687        NaN        NaN
58 0  0.0081796        NaN        NaN        NaN -0.0006913        NaN        NaN        NaN -0.0055752        NaN        NaN        NaN -0.0005485        NaN        NaN        NaN  0.0001923        NaN        NaN        NaN  0.0013622        NaN        NaN        NaN  0.0001338        NaN        NaN        NaN -0.0007092        NaN        NaN        NaN -0.0003842        NaN        NaN        NaN  0.0001210        NaN        NaN        NaN  0.0003741        NaN        NaN        NaN  0.0003143        NaN        NaN        NaN -0.0013771        NaN        NaN        NaN -0.0004157        NaN        NaN        NaN  0.0004738        NaN        NaN        NaN -0.0001336        NaN        NaN        NaN -0.0003597        NaN        NaN        NaN  0.0002053        NaN        NaN        NaN  0.0000217        NaN        NaN        NaN
58 1 -0.0025589  0.0004078        NaN        NaN  0.0176569 -0.0122598        NaN        NaN  0.0094002 -0.0006000        NaN        NaN  0.0006877  0.0012594        NaN        NaN -0.0053240  0.0020913        NaN        NaN -0.0036553  0.0005600        NaN        NaN -0.0029265  0.0010742        NaN        NaN  0.0003108 -0.0001181        NaN        NaN -0.0002367  0.0009506        NaN        NaN  0.0001528 -0.0001161        NaN        NaN -0.0001028  0.0000038        NaN        NaN -0.0002946 -0.0001187        NaN        NaN  0.0019830  0.0008935        NaN        NaN  0.0038488  0.0000874        NaN        NaN -0.0015623 -0.0006435        NaN        NaN  0.0002309 -0.0002802        NaN        NaN  0.0000080 -0.0000359        NaN        NaN  0.0000028  0.0001140        NaN        NaN  0.0000657  0.0002632        NaN        NaN
58 2 -0.0032924 -0.0003821        NaN        NaN  0.0004067 -0.0012613        NaN        NaN -0.0058255 -0.0190233        NaN        NaN -0.0012449 -0.0035829        NaN        NaN -0.0003473  0.0010259        NaN        NaN  0.0019089 -0.0028097        NaN        NaN  0.0001638  0.0001546        NaN        NaN  0.0009620 -0.0005351        NaN        NaN -0.0004090 -0.0008305        NaN        NaN -0.0002500 -0.0001552        NaN        NaN -0.0003949  0.0003470        NaN        NaN -0.0000866 -0.0000742        NaN        NaN -0.0002931  0.0049573        NaN        NaN -0.0000855  0.0000372        NaN        NaN  0.0010723 -0.0027957        NaN        NaN  0.0001305  0.0000876        NaN        NaN  0.0004816 -0.0000392        NaN        NaN -0.0000367 -0.0000044        NaN        NaN -0.0000404 -0.0008354        NaN        NaN
58 3 -0.0061436  0.0000003        NaN        NaN -0.0022269  0.0000480        NaN        NaN -0.0020610 -0.0002364        NaN        NaN  0.0043896  0.0030599        NaN        NaN  0.0019428  0.0001021        NaN        NaN  0.0035047  0.0038989        NaN        NaN  0.0008685 -0.0002171        NaN        NaN -0.0002659 -0.0000826        NaN        NaN  0.0000051 -0.0000312        NaN        NaN -0.0000337  0.0007133        NaN        NaN  0.0000913 -0.0002474        NaN        NaN -0.0005779  0.0005669        NaN        NaN -0.0022192 -0.0046774        NaN        NaN -0.0008735  0.0012611        NaN        NaN  0.0022371  0.0034537        NaN        NaN  0.0002110 -0.0003581        NaN        NaN  0.0000569  0.0001043        NaN        NaN -0.0001865  0.0002887        NaN        NaN  0.0000658  0.0000916        NaN        NaN
