# Sherical harmonic coefficients for the Average Magnetic field and Polar current System (AMPS) model
# Produced Apr 2019
#
# Based on magnetic field measurements from CHAMP (2001-08 to 2010-09) and Swarm (2013-12 to 2018-09).
# Reference: Laundal et al., "Solar wind and seasonal influence on ionospheric currents", Journal of Geophysical Research - Space Physics, doi:10.1029/2018JA025387, 2018
#
# Coefficient unit: nT
# Apex reference height: 110 km
# Earth radius: 6371.2 km
#
# Spherical harmonic degree, order: 65, 3 (for T) and 45, 3 (for V)
# 
# column names:
# n m tor_c_const tor_s_const pol_c_const pol_s_const tor_c_sinca tor_s_sinca pol_c_sinca pol_s_sinca tor_c_cosca tor_s_cosca pol_c_cosca pol_s_cosca tor_c_epsilon tor_s_epsilon pol_c_epsilon pol_s_epsilon tor_c_epsilon_sinca tor_s_epsilon_sinca pol_c_epsilon_sinca pol_s_epsilon_sinca tor_c_epsilon_cosca tor_s_epsilon_cosca pol_c_epsilon_cosca pol_s_epsilon_cosca tor_c_tilt tor_s_tilt pol_c_tilt pol_s_tilt tor_c_tilt_sinca tor_s_tilt_sinca pol_c_tilt_sinca pol_s_tilt_sinca tor_c_tilt_cosca tor_s_tilt_cosca pol_c_tilt_cosca pol_s_tilt_cosca tor_c_tilt_epsilon tor_s_tilt_epsilon pol_c_tilt_epsilon pol_s_tilt_epsilon tor_c_tilt_epsilon_sinca tor_s_tilt_epsilon_sinca pol_c_tilt_epsilon_sinca pol_s_tilt_epsilon_sinca tor_c_tilt_epsilon_cosca tor_s_tilt_epsilon_cosca pol_c_tilt_epsilon_cosca pol_s_tilt_epsilon_cosca tor_c_tau tor_s_tau pol_c_tau pol_s_tau tor_c_tau_sinca tor_s_tau_sinca pol_c_tau_sinca pol_s_tau_sinca tor_c_tau_cosca tor_s_tau_cosca pol_c_tau_cosca pol_s_tau_cosca tor_c_tilt_tau tor_s_tilt_tau pol_c_tilt_tau pol_s_tilt_tau tor_c_tilt_tau_sinca tor_s_tilt_tau_sinca pol_c_tilt_tau_sinca pol_s_tilt_tau_sinca tor_c_tilt_tau_cosca tor_s_tilt_tau_cosca pol_c_tilt_tau_cosca pol_s_tilt_tau_cosca tor_c_f107 tor_s_f107 pol_c_f107 pol_s_f107
50 3 -0.0056049 -0.0022143        nan        nan  0.0098568  0.0014883        nan        nan  0.0097221 -0.0002924        nan        nan  0.0027808 -0.0002810        nan        nan -0.0064059  0.0021845        nan        nan -0.0004439  0.0001529        nan        nan  0.0021215  0.0000167        nan        nan -0.0002513 -0.0001417        nan        nan -0.0015632 -0.0013242        nan        nan  0.0002202  0.0006324        nan        nan  0.0000273 -0.0002316        nan        nan -0.0009307  0.0007146        nan        nan -0.0006902 -0.0014253        nan        nan  0.0020666  0.0010275        nan        nan -0.0006837  0.0007901        nan        nan  0.0005846 -0.0002308        nan        nan  0.0003914  0.0001279        nan        nan -0.0002283 -0.0001329        nan        nan  0.0002795  0.0005484        nan        nan
51 0  0.0021882        nan        nan        nan -0.0427721        nan        nan        nan -0.0041873        nan        nan        nan  0.0043259        nan        nan        nan  0.0178587        nan        nan        nan  0.0060242        nan        nan        nan -0.0029867        nan        nan        nan -0.0011849        nan        nan        nan -0.0000243        nan        nan        nan -0.0000770        nan        nan        nan  0.0000679        nan        nan        nan -0.0000193        nan        nan        nan -0.0021967        nan        nan        nan -0.0075032        nan        nan        nan  0.0018489        nan        nan        nan -0.0002708        nan        nan        nan -0.0006778        nan        nan        nan  0.0005869        nan        nan        nan  0.0013659        nan        nan        nan
51 1 -0.0049300 -0.0125333        nan        nan  0.0010183 -0.0047850        nan        nan -0.0019132  0.0486860        nan        nan  0.0031938  0.0032417        nan        nan  0.0009369  0.0011569        nan        nan  0.0062917 -0.0082149        nan        nan  0.0002511 -0.0004738        nan        nan -0.0014221  0.0008138        nan        nan  0.0003078 -0.0000615        nan        nan -0.0003323 -0.0002574        nan        nan  0.0004091 -0.0005236        nan        nan -0.0000045 -0.0007389        nan        nan -0.0007524 -0.0101888        nan        nan -0.0000887  0.0005411        nan        nan  0.0016514 -0.0051763        nan        nan  0.0005427 -0.0002287        nan        nan  0.0005267 -0.0004861        nan        nan -0.0002375 -0.0004125        nan        nan -0.0010867 -0.0009793        nan        nan
51 2  0.0038794 -0.0057175        nan        nan  0.0320854 -0.0070057        nan        nan  0.0031881  0.0014253        nan        nan -0.0045629 -0.0015295        nan        nan -0.0127080  0.0024773        nan        nan -0.0065742  0.0002634        nan        nan  0.0003622 -0.0037448        nan        nan -0.0004321 -0.0004606        nan        nan  0.0005101  0.0006882        nan        nan  0.0001521  0.0006825        nan        nan  0.0000406  0.0001330        nan        nan -0.0016521  0.0004612        nan        nan  0.0016252 -0.0030892        nan        nan  0.0114508  0.0021463        nan        nan -0.0017586 -0.0002034        nan        nan  0.0013988 -0.0009500        nan        nan  0.0004794  0.0001720        nan        nan -0.0010723 -0.0011359        nan        nan -0.0003201  0.0010559        nan        nan
51 3  0.0238626  0.0321433        nan        nan  0.0054378  0.0035280        nan        nan -0.0285611 -0.0411783        nan        nan  0.0024884 -0.0012436        nan        nan -0.0024542 -0.0008709        nan        nan  0.0166275  0.0169890        nan        nan  0.0001469  0.0009842        nan        nan -0.0003204  0.0000698        nan        nan  0.0004483 -0.0000930        nan        nan -0.0002000  0.0000852        nan        nan  0.0000883  0.0000360        nan        nan  0.0000655  0.0003034        nan        nan -0.0063706 -0.0056324        nan        nan -0.0012280 -0.0002848        nan        nan  0.0070014  0.0133841        nan        nan  0.0001214  0.0001054        nan        nan  0.0000177  0.0001952        nan        nan -0.0003983  0.0002134        nan        nan  0.0002028  0.0006870        nan        nan
52 0 -0.0014649        nan        nan        nan -0.0037178        nan        nan        nan  0.0109452        nan        nan        nan  0.0003391        nan        nan        nan  0.0008320        nan        nan        nan -0.0026050        nan        nan        nan -0.0004580        nan        nan        nan -0.0007182        nan        nan        nan  0.0004385        nan        nan        nan  0.0000214        nan        nan        nan -0.0001384        nan        nan        nan -0.0001267        nan        nan        nan -0.0016850        nan        nan        nan  0.0003251        nan        nan        nan  0.0015822        nan        nan        nan  0.0001098        nan        nan        nan  0.0007268        nan        nan        nan -0.0001165        nan        nan        nan -0.0001181        nan        nan        nan
52 1  0.0016491 -0.0083409        nan        nan  0.0145277 -0.0005237        nan        nan  0.0029532  0.0041588        nan        nan -0.0059534 -0.0005271        nan        nan -0.0012706  0.0054985        nan        nan -0.0046917 -0.0022358        nan        nan  0.0040050 -0.0031478        nan        nan -0.0005485 -0.0004870        nan        nan  0.0018223  0.0000902        nan        nan -0.0005916  0.0010623        nan        nan  0.0004171  0.0002358        nan        nan -0.0002632  0.0011147        nan        nan  0.0012537  0.0007379        nan        nan  0.0040813 -0.0003146        nan        nan -0.0029604 -0.0016209        nan        nan  0.0000269 -0.0002998        nan        nan  0.0002618  0.0004657        nan        nan -0.0010723  0.0001487        nan        nan -0.0005208 -0.0006732        nan        nan
52 2 -0.0087499  0.0050892        nan        nan  0.0033965  0.0046018        nan        nan -0.0060650 -0.0519380        nan        nan  0.0013193 -0.0006338        nan        nan -0.0003831 -0.0011054        nan        nan  0.0028686  0.0168723        nan        nan -0.0002873  0.0000037        nan        nan -0.0000035  0.0005100        nan        nan  0.0006095  0.0010907        nan        nan  0.0002611  0.0004078        nan        nan  0.0001671 -0.0001502        nan        nan  0.0001093  0.0003265        nan        nan  0.0014347 -0.0004774        nan        nan -0.0009816 -0.0008107        nan        nan -0.0023668  0.0098532        nan        nan -0.0002583 -0.0002854        nan        nan -0.0008449 -0.0000491        nan        nan -0.0000017  0.0004064        nan        nan  0.0004296  0.0013643        nan        nan
52 3 -0.0079690  0.0047337        nan        nan  0.0047611  0.0020392        nan        nan  0.0062384 -0.0009560        nan        nan  0.0004764 -0.0005937        nan        nan -0.0018345 -0.0019062        nan        nan -0.0013740 -0.0001368        nan        nan -0.0007970  0.0006014        nan        nan  0.0006607  0.0002052        nan        nan -0.0001349  0.0000481        nan        nan -0.0003707 -0.0005433        nan        nan -0.0001763  0.0001611        nan        nan  0.0009326 -0.0003865        nan        nan -0.0004432  0.0019974        nan        nan -0.0028520 -0.0014003        nan        nan  0.0001476 -0.0017374        nan        nan -0.0003677  0.0001557        nan        nan -0.0003231 -0.0001167        nan        nan  0.0001809  0.0002767        nan        nan -0.0002088 -0.0004173        nan        nan
53 0  0.0001211        nan        nan        nan -0.0293455        nan        nan        nan -0.0041766        nan        nan        nan  0.0023187        nan        nan        nan  0.0130390        nan        nan        nan  0.0038938        nan        nan        nan  0.0012089        nan        nan        nan  0.0005532        nan        nan        nan  0.0010362        nan        nan        nan  0.0001967        nan        nan        nan -0.0000257        nan        nan        nan -0.0004139        nan        nan        nan -0.0033600        nan        nan        nan -0.0013011        nan        nan        nan  0.0039510        nan        nan        nan  0.0002048        nan        nan        nan  0.0005046        nan        nan        nan -0.0004648        nan        nan        nan -0.0010197        nan        nan        nan
53 1 -0.0068871 -0.0328702        nan        nan  0.0000644 -0.0062238        nan        nan -0.0043666  0.0422788        nan        nan  0.0040750  0.0002137        nan        nan -0.0003975 -0.0007969        nan        nan  0.0044860  0.0007430        nan        nan -0.0002767  0.0007560        nan        nan  0.0001209 -0.0003606        nan        nan -0.0000024 -0.0002654        nan        nan  0.0002956 -0.0000068        nan        nan -0.0000293  0.0003448        nan        nan  0.0000118  0.0005258        nan        nan -0.0006692 -0.0072743        nan        nan  0.0000227  0.0008967        nan        nan -0.0000205  0.0034473        nan        nan -0.0004085  0.0003266        nan        nan -0.0000188  0.0002693        nan        nan  0.0001821  0.0001369        nan        nan  0.0007886  0.0006863        nan        nan
53 2  0.0007158 -0.0033548        nan        nan  0.0268743 -0.0020811        nan        nan  0.0026674  0.0011635        nan        nan -0.0007650  0.0008195        nan        nan -0.0121096  0.0006893        nan        nan -0.0020862 -0.0021561        nan        nan -0.0007539  0.0014183        nan        nan  0.0006328  0.0004496        nan        nan  0.0006726 -0.0010006        nan        nan -0.0011582 -0.0005195        nan        nan -0.0000929 -0.0000656        nan        nan -0.0002031 -0.0005619        nan        nan  0.0007670  0.0032386        nan        nan -0.0006653 -0.0014938        nan        nan -0.0006004  0.0001526        nan        nan -0.0000584  0.0009739        nan        nan -0.0004035 -0.0001793        nan        nan -0.0004511  0.0005822        nan        nan  0.0001004 -0.0007406        nan        nan
53 3  0.0320780  0.0373680        nan        nan  0.0017220  0.0030556        nan        nan -0.0290727 -0.0341909        nan        nan  0.0046375  0.0022224        nan        nan -0.0009494 -0.0005610        nan        nan  0.0129349  0.0076032        nan        nan -0.0006868 -0.0009917        nan        nan  0.0001281 -0.0003939        nan        nan -0.0001470  0.0002128        nan        nan  0.0003013  0.0002477        nan        nan -0.0002268  0.0000670        nan        nan -0.0001183  0.0000397        nan        nan -0.0059176 -0.0015135        nan        nan  0.0007081 -0.0002843        nan        nan  0.0076607  0.0008244        nan        nan -0.0001382 -0.0003046        nan        nan -0.0001561 -0.0001197        nan        nan  0.0003718  0.0000840        nan        nan -0.0002080 -0.0005010        nan        nan
54 0  0.0044125        nan        nan        nan -0.0028710        nan        nan        nan  0.0044063        nan        nan        nan -0.0002401        nan        nan        nan  0.0000877        nan        nan        nan  0.0003977        nan        nan        nan  0.0001414        nan        nan        nan -0.0017389        nan        nan        nan -0.0002882        nan        nan        nan  0.0007429        nan        nan        nan  0.0008633        nan        nan        nan  0.0010344        nan        nan        nan -0.0031148        nan        nan        nan  0.0000007        nan        nan        nan  0.0007741        nan        nan        nan -0.0007066        nan        nan        nan -0.0008594        nan        nan        nan  0.0007728        nan        nan        nan  0.0001387        nan        nan        nan
54 1 -0.0026069 -0.0017439        nan        nan  0.0150016 -0.0105701        nan        nan  0.0099298  0.0049435        nan        nan -0.0013268  0.0028680        nan        nan -0.0093298 -0.0024138        nan        nan -0.0061003  0.0005128        nan        nan -0.0053809  0.0021118        nan        nan  0.0004593  0.0000538        nan        nan  0.0006911  0.0020584        nan        nan  0.0001450 -0.0006666        nan        nan -0.0002216 -0.0000757        nan        nan -0.0008813 -0.0008229        nan        nan  0.0045848  0.0019802        nan        nan  0.0050945 -0.0004231        nan        nan -0.0038487 -0.0020154        nan        nan  0.0006012 -0.0003980        nan        nan -0.0001179 -0.0002349        nan        nan  0.0000517 -0.0000211        nan        nan  0.0003504  0.0004436        nan        nan
54 2 -0.0067184 -0.0027775        nan        nan  0.0015089  0.0011274        nan        nan -0.0077431 -0.0378838        nan        nan  0.0008384  0.0023088        nan        nan -0.0009941 -0.0001199        nan        nan  0.0048400  0.0079843        nan        nan  0.0001153 -0.0002663        nan        nan  0.0015341 -0.0013151        nan        nan -0.0004465 -0.0011637        nan        nan -0.0000802  0.0000500        nan        nan -0.0007618  0.0003907        nan        nan -0.0000493  0.0001267        nan        nan  0.0006803  0.0014353        nan        nan  0.0002352 -0.0001547        nan        nan  0.0005465 -0.0002764        nan        nan  0.0000409 -0.0000547        nan        nan  0.0011225  0.0001244        nan        nan  0.0002218  0.0000592        nan        nan -0.0002617 -0.0009525        nan        nan
54 3 -0.0108330 -0.0016611        nan        nan  0.0068363 -0.0000861        nan        nan  0.0066251 -0.0002094        nan        nan  0.0035369  0.0011364        nan        nan -0.0023431  0.0014726        nan        nan -0.0002066  0.0018453        nan        nan  0.0015316  0.0002381        nan        nan -0.0002147 -0.0001320        nan        nan -0.0007894 -0.0006636        nan        nan  0.0000195  0.0004170        nan        nan -0.0000114 -0.0001489        nan        nan -0.0007892  0.0004520        nan        nan -0.0000825 -0.0025324        nan        nan -0.0004465  0.0010482        nan        nan -0.0006112  0.0019252        nan        nan  0.0003617 -0.0001961        nan        nan  0.0002109  0.0000792        nan        nan -0.0001673  0.0000274        nan        nan  0.0001444  0.0002909        nan        nan
55 0 -0.0009929        nan        nan        nan -0.0117262        nan        nan        nan  0.0015804        nan        nan        nan  0.0045764        nan        nan        nan  0.0099255        nan        nan        nan  0.0039339        nan        nan        nan -0.0007203        nan        nan        nan -0.0008842        nan        nan        nan -0.0008956        nan        nan        nan -0.0001665        nan        nan        nan  0.0000657        nan        nan        nan -0.0000229        nan        nan        nan -0.0014213        nan        nan        nan -0.0015785        nan        nan        nan  0.0017267        nan        nan        nan -0.0000170        nan        nan        nan -0.0003911        nan        nan        nan  0.0002419        nan        nan        nan  0.0007080        nan        nan        nan
55 1 -0.0017063 -0.0465459        nan        nan  0.0011042 -0.0046312        nan        nan -0.0069884  0.0204987        nan        nan -0.0004760  0.0174795        nan        nan  0.0013652  0.0011950        nan        nan  0.0060083 -0.0008210        nan        nan  0.0001050 -0.0005977        nan        nan  0.0000021  0.0004666        nan        nan  0.0000230  0.0002937        nan        nan -0.0003215 -0.0002714        nan        nan -0.0000561 -0.0002374        nan        nan -0.0001438 -0.0006510        nan        nan -0.0011411 -0.0068368        nan        nan  0.0002923  0.0005511        nan        nan  0.0022214  0.0001578        nan        nan  0.0004514 -0.0000013        nan        nan  0.0004624 -0.0003458        nan        nan -0.0002639 -0.0004288        nan        nan -0.0005525 -0.0007228        nan        nan
55 2 -0.0080505  0.0020093        nan        nan  0.0194010 -0.0071884        nan        nan  0.0016072  0.0025997        nan        nan  0.0037492 -0.0002846        nan        nan -0.0092653  0.0014595        nan        nan  0.0012767  0.0016489        nan        nan -0.0011620 -0.0026776        nan        nan -0.0001615 -0.0004013        nan        nan  0.0009508  0.0002015        nan        nan  0.0005833  0.0007039        nan        nan -0.0000510  0.0000573        nan        nan -0.0007779  0.0005394        nan        nan -0.0030158 -0.0043772        nan        nan  0.0072154  0.0013088        nan        nan  0.0035873  0.0016090        nan        nan  0.0005337 -0.0005349        nan        nan  0.0002013  0.0001138        nan        nan -0.0003223 -0.0004509        nan        nan -0.0000281  0.0005362        nan        nan
55 3  0.0275960  0.0445298        nan        nan  0.0006125  0.0012371        nan        nan -0.0218084 -0.0126960        nan        nan -0.0051405 -0.0162137        nan        nan -0.0010428 -0.0004068        nan        nan  0.0136811 -0.0017684        nan        nan  0.0002390  0.0007950        nan        nan -0.0009586  0.0001293        nan        nan  0.0001180 -0.0002520        nan        nan -0.0003090  0.0000686        nan        nan  0.0003292 -0.0000238        nan        nan -0.0001513  0.0002650        nan        nan -0.0047452  0.0017435        nan        nan -0.0006556 -0.0002899        nan        nan  0.0034723 -0.0002329        nan        nan  0.0001864  0.0000072        nan        nan  0.0000454  0.0001297        nan        nan -0.0003825  0.0001461        nan        nan  0.0001725  0.0003668        nan        nan
56 0  0.0088290        nan        nan        nan  0.0014515        nan        nan        nan -0.0042762        nan        nan        nan -0.0015739        nan        nan        nan -0.0000484        nan        nan        nan  0.0008950        nan        nan        nan -0.0001997        nan        nan        nan  0.0000380        nan        nan        nan  0.0002176        nan        nan        nan -0.0000705        nan        nan        nan -0.0001412        nan        nan        nan -0.0001677        nan        nan        nan -0.0011953        nan        nan        nan -0.0003535        nan        nan        nan  0.0011044        nan        nan        nan  0.0001658        nan        nan        nan  0.0004446        nan        nan        nan -0.0001670        nan        nan        nan -0.0000701        nan        nan        nan
56 1 -0.0057372 -0.0026283        nan        nan  0.0220334 -0.0014605        nan        nan  0.0018076  0.0045238        nan        nan -0.0024041  0.0013561        nan        nan -0.0030437  0.0037403        nan        nan -0.0033214  0.0019545        nan        nan  0.0018877 -0.0027974        nan        nan -0.0002652 -0.0003633        nan        nan  0.0003805 -0.0006224        nan        nan  0.0001232  0.0007487        nan        nan  0.0000990  0.0000353        nan        nan  0.0002811  0.0007291        nan        nan -0.0003708 -0.0023390        nan        nan  0.0057366 -0.0011003        nan        nan -0.0004988  0.0009368        nan        nan -0.0001178 -0.0001123        nan        nan  0.0000896  0.0002110        nan        nan -0.0002631  0.0000850        nan        nan -0.0002049 -0.0002924        nan        nan
56 2  0.0016811  0.0093479        nan        nan -0.0002543 -0.0006862        nan        nan -0.0060507 -0.0156415        nan        nan -0.0004017 -0.0087178        nan        nan -0.0003001  0.0002427        nan        nan  0.0039167  0.0011652        nan        nan -0.0001433  0.0002887        nan        nan -0.0001810  0.0005276        nan        nan  0.0002412  0.0005949        nan        nan  0.0002292  0.0000289        nan        nan  0.0001742 -0.0001037        nan        nan  0.0001867  0.0000344        nan        nan -0.0013822  0.0044640        nan        nan -0.0004010 -0.0001741        nan        nan  0.0004897  0.0019699        nan        nan -0.0002471 -0.0000874        nan        nan -0.0005239 -0.0000230        nan        nan  0.0001212  0.0001264        nan        nan  0.0002904  0.0007403        nan        nan
56 3  0.0010528  0.0019149        nan        nan -0.0034386  0.0018376        nan        nan -0.0018233 -0.0010349        nan        nan  0.0003482 -0.0001434        nan        nan  0.0022469 -0.0012292        nan        nan  0.0014344 -0.0000027        nan        nan -0.0004850  0.0005225        nan        nan  0.0002023  0.0000946        nan        nan  0.0004903  0.0004931        nan        nan -0.0003704 -0.0003170        nan        nan -0.0000655  0.0000873        nan        nan  0.0001302 -0.0002543        nan        nan -0.0018446  0.0013805        nan        nan -0.0048378 -0.0006781        nan        nan  0.0012982 -0.0011253        nan        nan  0.0000192  0.0000567        nan        nan -0.0000870 -0.0000629        nan        nan -0.0001728  0.0000908        nan        nan -0.0000698 -0.0001975        nan        nan
57 0 -0.0024337        nan        nan        nan  0.0018007        nan        nan        nan  0.0002666        nan        nan        nan  0.0020210        nan        nan        nan  0.0005710        nan        nan        nan  0.0016439        nan        nan        nan  0.0005987        nan        nan        nan  0.0007362        nan        nan        nan  0.0000431        nan        nan        nan  0.0002546        nan        nan        nan -0.0001173        nan        nan        nan  0.0001656        nan        nan        nan -0.0023007        nan        nan        nan  0.0022672        nan        nan        nan  0.0025875        nan        nan        nan -0.0000385        nan        nan        nan  0.0002267        nan        nan        nan -0.0000356        nan        nan        nan -0.0004629        nan        nan        nan
57 1  0.0029315 -0.0445030        nan        nan  0.0008017 -0.0026468        nan        nan -0.0048621 -0.0058794        nan        nan  0.0018010  0.0100298        nan        nan  0.0000524 -0.0006580        nan        nan  0.0023507  0.0088569        nan        nan -0.0002108  0.0002906        nan        nan  0.0011649 -0.0006112        nan        nan  0.0000177 -0.0000672        nan        nan  0.0000519  0.0001317        nan        nan -0.0003610  0.0003036        nan        nan -0.0000966  0.0003884        nan        nan -0.0002186 -0.0026271        nan        nan -0.0002512  0.0006295        nan        nan  0.0004652  0.0073240        nan        nan -0.0002048  0.0000824        nan        nan  0.0000970  0.0001474        nan        nan  0.0000942  0.0001628        nan        nan  0.0004207  0.0004682        nan        nan
57 2  0.0067597 -0.0022287        nan        nan  0.0076985  0.0037818        nan        nan  0.0015020  0.0019949        nan        nan  0.0046097  0.0004651        nan        nan -0.0030334 -0.0005917        nan        nan  0.0041671 -0.0008665        nan        nan  0.0000840  0.0012612        nan        nan  0.0001199  0.0003008        nan        nan  0.0002949 -0.0010273        nan        nan -0.0003010 -0.0003765        nan        nan -0.0000335 -0.0000277        nan        nan  0.0001827 -0.0002093        nan        nan -0.0030205  0.0007286        nan        nan -0.0037793 -0.0011826        nan        nan  0.0031570  0.0008657        nan        nan -0.0001946  0.0005968        nan        nan -0.0001382 -0.0000912        nan        nan -0.0000348  0.0002848        nan        nan -0.0000829 -0.0003239        nan        nan
57 3  0.0122598  0.0187847        nan        nan -0.0020313 -0.0009398        nan        nan -0.0051434  0.0077772        nan        nan -0.0013352 -0.0055880        nan        nan  0.0003641  0.0002938        nan        nan  0.0012429 -0.0076315        nan        nan -0.0000876 -0.0004502        nan        nan -0.0002702 -0.0000713        nan        nan -0.0003798  0.0000240        nan        nan  0.0000842  0.0000613        nan        nan  0.0000722  0.0000031        nan        nan -0.0000155 -0.0000192        nan        nan -0.0006796  0.0033225        nan        nan  0.0010576 -0.0000325        nan        nan  0.0007694 -0.0075260        nan        nan -0.0000668 -0.0000915        nan        nan -0.0001359 -0.0000640        nan        nan  0.0001753 -0.0000105        nan        nan -0.0001066 -0.0003352        nan        nan
58 0  0.0056567        nan        nan        nan  0.0026122        nan        nan        nan -0.0056500        nan        nan        nan -0.0001787        nan        nan        nan -0.0009478        nan        nan        nan  0.0022865        nan        nan        nan  0.0000419        nan        nan        nan -0.0007096        nan        nan        nan -0.0000519        nan        nan        nan  0.0003037        nan        nan        nan  0.0004206        nan        nan        nan  0.0004073        nan        nan        nan -0.0013417        nan        nan        nan -0.0005813        nan        nan        nan  0.0003022        nan        nan        nan -0.0003002        nan        nan        nan -0.0003858        nan        nan        nan  0.0003530        nan        nan        nan  0.0000519        nan        nan        nan
58 1 -0.0017779 -0.0017977        nan        nan  0.0177577 -0.0122806        nan        nan  0.0060964 -0.0006819        nan        nan  0.0009199  0.0025853        nan        nan -0.0069305 -0.0003762        nan        nan -0.0020114  0.0032338        nan        nan -0.0018266  0.0000858        nan        nan  0.0003609  0.0000491        nan        nan -0.0005258  0.0009085        nan        nan  0.0001035 -0.0002997        nan        nan -0.0000741  0.0000098        nan        nan -0.0002185 -0.0005686        nan        nan  0.0010585 -0.0009287        nan        nan  0.0042741 -0.0000719        nan        nan -0.0005900  0.0006472        nan        nan  0.0002969  0.0000185        nan        nan -0.0000515 -0.0000924        nan        nan  0.0000511 -0.0001706        nan        nan  0.0001296  0.0002039        nan        nan
58 2 -0.0020307 -0.0068934        nan        nan -0.0008987 -0.0024743        nan        nan -0.0054861 -0.0078897        nan        nan -0.0003936 -0.0001544        nan        nan -0.0007566  0.0008422        nan        nan  0.0033427 -0.0017771        nan        nan  0.0001955  0.0000078        nan        nan  0.0008856 -0.0004821        nan        nan -0.0004318 -0.0005938        nan        nan -0.0000045 -0.0002011        nan        nan -0.0003741  0.0001746        nan        nan  0.0000731 -0.0001563        nan        nan -0.0015450  0.0040457        nan        nan  0.0007588  0.0002448        nan        nan  0.0020878 -0.0028514        nan        nan -0.0000307  0.0001156        nan        nan  0.0004818  0.0000508        nan        nan  0.0001580 -0.0001237        nan        nan -0.0000508 -0.0004805        nan        nan
58 3 -0.0047353 -0.0008319        nan        nan -0.0022655 -0.0011500        nan        nan -0.0032097  0.0001314        nan        nan  0.0034400  0.0016528        nan        nan  0.0019641  0.0008636        nan        nan  0.0029291  0.0021036        nan        nan  0.0004784  0.0000806        nan        nan -0.0001778 -0.0000905        nan        nan  0.0000789 -0.0000020        nan        nan  0.0001836  0.0002964        nan        nan -0.0000037 -0.0000689        nan        nan -0.0003855  0.0002725        nan        nan -0.0013151 -0.0024833        nan        nan -0.0016966  0.0008172        nan        nan  0.0015419  0.0020416        nan        nan  0.0000609 -0.0001607        nan        nan  0.0001041  0.0000410        nan        nan  0.0000255  0.0000817        nan        nan  0.0000582  0.0001254        nan        nan
59 0 -0.0007504        nan        nan        nan  0.0117451        nan        nan        nan  0.0049672        nan        nan        nan  0.0023324        nan        nan        nan -0.0016717        nan        nan        nan  0.0008218        nan        nan        nan  0.0004185        nan        nan        nan -0.0002719        nan        nan        nan -0.0008484        nan        nan        nan -0.0003159        nan        nan        nan  0.0000046        nan        nan        nan -0.0000360        nan        nan        nan  0.0003158        nan        nan        nan  0.0008669        nan        nan        nan  0.0000535        nan        nan        nan  0.0000802        nan        nan        nan -0.0001880        nan        nan        nan -0.0000004        nan        nan        nan  0.0002743        nan        nan        nan
59 1  0.0005584 -0.0318071        nan        nan  0.0011277  0.0004853        nan        nan -0.0041284 -0.0327448        nan        nan -0.0019450  0.0155147        nan        nan  0.0010961  0.0000671        nan        nan  0.0013559  0.0079286        nan        nan  0.0000306 -0.0007120        nan        nan  0.0009180 -0.0000475        nan        nan -0.0000924  0.0003822        nan        nan -0.0002649  0.0000553        nan        nan -0.0002826 -0.0000081        nan        nan -0.0001742 -0.0002137        nan        nan  0.0005973 -0.0000856        nan        nan -0.0001146  0.0001900        nan        nan  0.0001038  0.0021954        nan        nan  0.0003146 -0.0000865        nan        nan  0.0002243 -0.0001891        nan        nan -0.0002189 -0.0001203        nan        nan -0.0002276 -0.0003933        nan        nan
59 2 -0.0088849  0.0076549        nan        nan  0.0008658 -0.0023212        nan        nan -0.0005249  0.0017999        nan        nan  0.0046536 -0.0007215        nan        nan -0.0006752  0.0001525        nan        nan  0.0034632  0.0009051        nan        nan -0.0009529 -0.0013459        nan        nan -0.0001197 -0.0002089        nan        nan  0.0000043 -0.0004192        nan        nan  0.0008908  0.0003662        nan        nan -0.0000511  0.0000098        nan        nan  0.0003758  0.0003778        nan        nan -0.0034725 -0.0029410        nan        nan  0.0031397  0.0000568        nan        nan  0.0041127  0.0010357        nan        nan -0.0002255 -0.0001546        nan        nan  0.0000678  0.0000550        nan        nan  0.0004570 -0.0001368        nan        nan  0.0000468  0.0001992        nan        nan
59 3  0.0029008  0.0138124        nan        nan -0.0026538 -0.0018722        nan        nan  0.0058556  0.0246233        nan        nan -0.0053958 -0.0116788        nan        nan  0.0004117  0.0003249        nan        nan -0.0003932 -0.0111488        nan        nan  0.0003638  0.0005580        nan        nan -0.0007570  0.0002342        nan        nan -0.0000058 -0.0002244        nan        nan -0.0002730 -0.0000886        nan        nan  0.0003180 -0.0000588        nan        nan -0.0001188  0.0000444        nan        nan  0.0006481  0.0034840        nan        nan -0.0000848  0.0000471        nan        nan -0.0023783 -0.0055188        nan        nan  0.0001312  0.0000745        nan        nan  0.0000131  0.0000537        nan        nan -0.0002649 -0.0000242        nan        nan  0.0001113  0.0001425        nan        nan
60 0  0.0038726        nan        nan        nan  0.0044536        nan        nan        nan -0.0079063        nan        nan        nan -0.0005514        nan        nan        nan -0.0010162        nan        nan        nan  0.0016278        nan        nan        nan -0.0001721        nan        nan        nan  0.0004641        nan        nan        nan  0.0002996        nan        nan        nan -0.0002278        nan        nan        nan -0.0001857        nan        nan        nan -0.0003984        nan        nan        nan  0.0007595        nan        nan        nan -0.0005960        nan        nan        nan -0.0005082        nan        nan        nan  0.0002857        nan        nan        nan  0.0002668        nan        nan        nan -0.0003105        nan        nan        nan -0.0000501        nan        nan        nan
